id	sire	dam	sex	generation			
50264.1	48488.1	48403.1	1	52			
50265.1	49082.1	49037.1	2	52			
50266.1	48488.1	48403.1	1	52			
50267.1	49082.1	49037.1	2	52			
50269.1	48488.1	48403.1	2	52			
50270.1	49292.1	48393.1	1	52			
50271.1	48488.1	48403.1	2	52			
50272.1	48315.1	48438.1	1	52			
50273.1	49292.1	48393.1	2	52			
50275.1	48315.1	48438.1	2	52			
50276.1	49208.1	48329.1	1	52			
50277.1	49076.1	48440.1	2	52			
50278.1	49208.1	48329.1	1	52			
50279.1	49208.1	48329.1	2	52			
50281.1	49280.1	48343.1	2	52			
50282.1	49280.1	48343.1	1	52			
50283.1	49216.1	48435.1	2	52			
50284.1	49280.1	48343.1	1	52			
50286.1	49216.1	48435.1	1	52			
50287.1	49232.1	48397.1	2	52			
50288.1	49232.1	48397.1	1	52			
50290.1	49216.1	48435.1	1	52			
50291.1	49232.1	48397.1	2	52			
50292.1	49216.1	48435.1	1	52			
50293.1	49236.1	48419.1	2	52			
50294.1	49232.1	48397.1	1	52			
50295.1	49236.1	48419.1	2	52			
50296.1	49236.1	48419.1	1	52			
50297.1	49236.1	48419.1	2	52			
50298.1	49236.1	48419.1	1	52			
50299.1	49066.1	48485.1	2	52			
50300.1	49066.1	48485.1	1	52			
50301.1	49066.1	48485.1	2	52			
50302.1	49066.1	48485.1	1	52			
50303.1	49086.1	49065.1	2	52			
50304.1	49086.1	49065.1	1	52			
50305.1	49086.1	49065.1	2	52			
50306.1	49086.1	49065.1	1	52			
50307.1	48356.1	49227.1	2	52			
50308.1	49086.1	49065.1	1	52			
50309.1	48498.1	49275.1	2	52			
50310.1	48386.1	49079.1	1	52			
50311.1	48498.1	49275.1	2	52			
50312.1	48356.1	49227.1	1	52			
50313.1	48498.1	49275.1	2	52			
50314.1	48356.1	49227.1	1	52			
50315.1	49422.1	49265.1	2	52			
50316.1	48356.1	49227.1	1	52			
50317.1	49422.1	49265.1	2	52			
50318.1	48498.1	49275.1	1	52			
50319.1	49422.1	49265.1	2	52			
50320.1	49422.1	49265.1	1	52			
50322.1	49422.1	49265.1	1	52			
50324.1	49272.1	48457.1	1	52			
50325.1	49272.1	48457.1	2	52			
50326.1	49272.1	48457.1	1	52			
50327.1	48346.1	49281.1	2	52			
50328.1	48346.1	49281.1	1	52			
50329.1	48346.1	49281.1	2	52			
50330.1	48346.1	49281.1	1	52			
50331.1	48396.1	49261.1	2	52			
50332.1	48346.1	49281.1	1	52			
50333.1	48396.1	49261.1	2	52			
50334.1	48396.1	49261.1	1	52			
50335.1	49014.1	49253.1	2	52			
50336.1	48396.1	49261.1	1	52			
50337.1	49014.1	49253.1	2	52			
50339.1	49014.1	49253.1	2	52			
50340.1	49014.1	49253.1	1	52			
50341.1	48407.1	49295.1	2	52			
50342.1	48407.1	49295.1	1	52			
50343.1	48407.1	49295.1	2	52			
50344.1	48407.1	49295.1	1	52			
50345.1	48400.1	49235.1	2	52			
50346.1	48400.1	49235.1	1	52			
50347.1	48400.1	49235.1	2	52			
50348.1	48400.1	49235.1	1	52			
50349.1	48400.1	49235.1	2	52			
50350.1	49088.1	49081.1	1	52			
50351.1	49088.1	49081.1	2	52			
50352.1	49088.1	49081.1	1	52			
50353.1	49088.1	49081.1	2	52			
50354.1	49088.1	49081.1	1	52			
50355.1	49300.1	49257.1	2	52			
50356.1	49300.1	49257.1	1	52			
50357.1	49300.1	49257.1	2	52			
50358.1	49300.1	49257.1	1	52			
50359.1	49420.1	49269.1	2	52			
50360.1	49420.1	49269.1	1	52			
50361.1	49420.1	49269.1	2	52			
50362.1	49094.1	49219.1	1	52			
50363.1	49420.1	49269.1	2	52			
50364.1	49094.1	49219.1	1	52			
50365.1	49094.1	49219.1	2	52			
50366.1	49260.1	49277.1	1	52			
50367.1	49094.1	49219.1	2	52			
50369.1	49260.1	49277.1	2	52			
50370.1	49260.1	49277.1	1	52			
50371.1	49260.1	49277.1	2	52			
50372.1	48499.1	49273.1	1	52			
50373.1	48499.1	49273.1	2	52			
50374.1	48499.1	49273.1	1	52			
50375.1	48499.1	49273.1	2	52			
50377.1	49096.1	48442.1	2	52			
50378.1	49096.1	48442.1	1	52			
50379.1	49292.1	48393.1	2	52			
50380.1	49292.1	48393.1	1	52			
50381.1	49292.1	48393.1	2	52			
50382.1	49292.1	48393.1	1	52			
50383.1	49292.1	48393.1	2	52			
50384.1	49292.1	48393.1	1	52			
50385.1	48418.1	49241.1	2	52			
50386.1	48418.1	49241.1	1	52			
50388.1	48418.1	49241.1	1	52			
50389.1	48418.1	49241.1	2	52			
50390.1	49268.1	49421.1	1	52			
50391.1	49268.1	49421.1	2	52			
50392.1	49268.1	49421.1	1	52			
50393.1	49268.1	49421.1	2	52			
50394.1	49252.1	49445.1	1	52			
50395.1	49252.1	49445.1	2	52			
50396.1	49252.1	49445.1	1	52			
50397.1	49252.1	49445.1	2	52			
50398.1	49252.1	49445.1	1	52			
50399.1	49252.1	49445.1	2	52			
50400.1	49022.1	49061.1	1	52			
50401.1	49022.1	49061.1	2	52			
50403.1	49022.1	49061.1	2	52			
50404.1	49022.1	49061.1	1	52			
50405.1	49022.1	49061.1	2	52			
50406.1	48392.1	49043.1	1	52			
50407.1	48392.1	49043.1	2	52			
50408.1	48392.1	49043.1	1	52			
50409.1	48392.1	49043.1	2	52			
50410.1	48392.1	49043.1	1	52			
50411.1	49042.1	49407.1	2	52			
50412.1	49042.1	49407.1	1	52			
50413.1	49042.1	49407.1	2	52			
50414.1	49042.1	49407.1	1	52			
50415.1	48340.1	49413.1	2	52			
50416.1	49042.1	49407.1	1	52			
50417.1	48340.1	49413.1	2	52			
50419.1	49280.1	48343.1	2	52			
50420.1	48340.1	49413.1	1	52			
50421.1	49450.1	49239.1	2	52			
50422.1	48340.1	49413.1	1	52			
50423.1	49450.1	49239.1	2	52			
50424.1	48340.1	49413.1	1	52			
50425.1	49450.1	49239.1	2	52			
50426.1	49450.1	49239.1	1	52			
50427.1	49454.1	48301.1	2	52			
50428.1	49450.1	49239.1	1	52			
50429.1	49454.1	48301.1	2	52			
50430.1	49450.1	49239.1	1	52			
50431.1	49244.1	48487.1	2	52			
50432.1	49454.1	48301.1	1	52			
50434.1	49454.1	48301.1	1	52			
50436.1	49454.1	48301.1	1	52			
50440.1	49244.1	48487.1	1	52			
50442.1	49244.1	48487.1	1	52			
50446.1	49248.1	48363.1	1	52			
50448.1	49248.1	48363.1	1	52			
50459.1	48474.1	48451.1	2	52			
50461.1	48474.1	48451.1	2	52			
50462.1	49420.1	49269.1	1	52			
50465.1	48324.1	49209.1	2	52			
50470.1	48324.1	49209.1	1	52			
50472.1	49288.1	48375.1	1	52			
49378.1	50136.1	50177.1	1	53			
49381.1	50136.1	50177.1	2	53			
49383.1	50136.1	50177.1	2	53			
50076.1	49460.1	50339.1	1	53			
50077.1	50104.1	50171.1	2	53			
50078.1	50196.1	49429.1	1	53			
50079.1	49496.1	50301.1	2	53			
50080.1	50110.1	50233.1	1	53			
50081.1	49460.1	50339.1	2	53			
50082.1	50196.1	49429.1	1	53			
50083.1	50196.1	49429.1	2	53			
50084.1	50222.1	50139.1	1	53			
50085.1	50110.1	50233.1	2	53			
50086.1	50222.1	50139.1	1	53			
50087.1	50110.1	50233.1	2	53			
50088.1	50130.1	50199.1	1	53			
50089.1	50222.1	50139.1	2	53			
50090.1	50222.1	50139.1	1	53			
50091.1	50222.1	50139.1	2	53			
50092.1	50130.1	50199.1	1	53			
50093.1	50130.1	50199.1	2	53			
50094.1	49478.1	50173.1	1	53			
50095.1	50130.1	50199.1	2	53			
50096.1	49478.1	50173.1	1	53			
50097.1	49478.1	50173.1	2	53			
50098.1	49478.1	50173.1	1	53			
50099.1	49478.1	50173.1	2	53			
50100.1	50136.1	50177.1	1	53			
50321.1	50224.1	49477.1	2	53			
50474.1	49484.1	49441.1	1	53			
50475.1	49484.1	49441.1	2	53			
50476.1	49484.1	49441.1	1	53			
50477.1	49484.1	49441.1	2	53			
50478.1	50244.1	49443.1	1	53			
50479.1	50244.1	49443.1	2	53			
50480.1	50244.1	49443.1	1	53			
50481.1	50244.1	49443.1	2	53			
50482.1	49480.1	49473.1	1	53			
50483.1	49480.1	49473.1	2	53			
50484.1	49480.1	49473.1	1	53			
50485.1	49480.1	49473.1	2	53			
50486.1	50224.1	49477.1	1	53			
50487.1	50224.1	49477.1	2	53			
50488.1	50224.1	49477.1	1	53			
50489.1	50224.1	49477.1	2	53			
50490.1	50160.1	49481.1	1	53			
50491.1	50160.1	49481.1	2	53			
50492.1	50160.1	49481.1	1	53			
50493.1	50160.1	49481.1	2	53			
50494.1	50256.1	49483.1	1	53			
50495.1	50256.1	49483.1	2	53			
50496.1	50240.1	49495.1	1	53			
50497.1	50256.1	49483.1	2	53			
50498.1	50240.1	49495.1	1	53			
50499.1	50240.1	49495.1	2	53			
50500.1	50192.1	50127.1	1	53			
50701.1	50240.1	49495.1	2	53			
50702.1	50192.1	50127.1	1	53			
50703.1	50192.1	50127.1	2	53			
50704.1	49434.1	50157.1	1	53			
50705.1	50192.1	50127.1	2	53			
50706.1	49434.1	50157.1	1	53			
50707.1	49434.1	50157.1	2	53			
50708.1	50116.1	50203.1	1	53			
50710.1	50116.1	50203.1	1	53			
50711.1	49434.1	50157.1	2	53			
50712.1	50184.1	50145.1	1	53			
50713.1	50116.1	50203.1	2	53			
50714.1	50184.1	50145.1	1	53			
50715.1	50116.1	50203.1	2	53			
50716.1	49500.1	50219.1	1	53			
50717.1	50184.1	50145.1	2	53			
50718.1	49500.1	50219.1	1	53			
50719.1	50184.1	50145.1	2	53			
50720.1	49500.1	50219.1	1	53			
50721.1	50184.1	50145.1	2	53			
50722.1	49428.1	50261.1	1	53			
50723.1	49500.1	50219.1	2	53			
50724.1	49428.1	50261.1	1	53			
50725.1	49500.1	50219.1	2	53			
50726.1	49428.1	50261.1	1	53			
50727.1	49428.1	50261.1	2	53			
50728.1	49438.1	50273.1	1	53			
50729.1	49428.1	50261.1	2	53			
50730.1	49438.1	50273.1	1	53			
50731.1	49438.1	50273.1	2	53			
50732.1	49438.1	50273.1	1	53			
50733.1	49438.1	50273.1	2	53			
50734.1	50272.1	49491.1	1	53			
50735.1	50272.1	49491.1	2	53			
50736.1	50272.1	49491.1	1	53			
50737.1	50272.1	49491.1	2	53			
50738.1	50200.1	50109.1	1	53			
50739.1	50200.1	50109.1	2	53			
50740.1	50200.1	50109.1	1	53			
50741.1	50200.1	50109.1	2	53			
50742.1	50108.1	50128.1	1	53			
50743.1	50108.1	50128.1	2	53			
50744.1	50108.1	50128.1	1	53			
50745.1	50108.1	50128.1	2	53			
50746.1	50214.1	50120.1	1	53			
50747.1	50108.1	50128.1	2	53			
50748.1	50214.1	50120.1	1	53			
50749.1	50214.1	50120.1	2	53			
50750.1	49442.1	50141.1	1	53			
50751.1	50214.1	50120.1	2	53			
50752.1	49442.1	50141.1	1	53			
50753.1	49442.1	50141.1	2	53			
50754.1	49444.1	50135.1	1	53			
50755.1	49444.1	50135.1	2	53			
50756.1	49444.1	50135.1	1	53			
50757.1	49444.1	50135.1	2	53			
50758.1	50250.1	50133.1	1	53			
50759.1	50250.1	50133.1	2	53			
50760.1	50250.1	50133.1	1	53			
50761.1	50250.1	50133.1	2	53			
50762.1	49492.1	50161.1	1	53			
50763.1	50250.1	50133.1	2	53			
50764.1	49492.1	50161.1	1	53			
50765.1	49492.1	50161.1	2	53			
50766.1	49492.1	50161.1	1	53			
50767.1	49492.1	50161.1	2	53			
50768.1	50166.1	49433.1	1	53			
50769.1	50166.1	49433.1	2	53			
50770.1	50166.1	49433.1	1	53			
50771.1	50166.1	49433.1	2	53			
50772.1	50246.1	49437.1	1	53			
50774.1	50246.1	49437.1	1	53			
50775.1	50246.1	49437.1	2	53			
50776.1	50236.1	49465.1	1	53			
50777.1	50246.1	49437.1	2	53			
50778.1	50236.1	49465.1	1	53			
50779.1	50236.1	49465.1	2	53			
50780.1	50142.1	49489.1	1	53			
50782.1	50142.1	49489.1	1	53			
50784.1	50142.1	49489.1	1	53			
50785.1	50236.1	49465.1	2	53			
50786.1	50104.1	50171.1	1	53			
50787.1	50142.1	49489.1	2	53			
50788.1	50104.1	50171.1	1	53			
50789.1	50142.1	49489.1	2	53			
50790.1	49496.1	50301.1	1	53			
50791.1	50142.1	49489.1	2	53			
50792.1	50104.1	50171.1	2	53			
50793.1	49496.1	50301.1	2	53			
50794.1	49496.1	50301.1	1	53			
50795.1	49460.1	50339.1	2	53			
50796.1	49460.1	50339.1	1	53			
50797.1	50196.1	49429.1	2	53			
50798.1	50110.1	50233.1	1	53			
50799.1	50222.1	50139.1	2	53			
50800.1	50136.1	50177.1	1	53			
51201.1	49464.1	50413.1	2	53			
51202.1	50318.1	50179.1	1	53			
51203.1	49464.1	50413.1	2	53			
51204.1	49464.1	50413.1	1	53			
51205.1	50314.1	50101.1	2	53			
51206.1	49464.1	50413.1	1	53			
51207.1	50314.1	50101.1	2	53			
51208.1	50314.1	50101.1	1	53			
51209.1	50162.1	50291.1	2	53			
51210.1	50314.1	50101.1	1	53			
51211.1	50138.1	50393.1	2	53			
51212.1	50314.1	50101.1	1	53			
51213.1	50124.1	50393.1	2	53			
51214.1	49464.1	50413.1	1	53			
51215.1	50144.1	50409.1	2	53			
51216.1	50162.1	50291.1	1	53			
51217.1	50144.1	50409.1	2	53			
51218.1	50124.1	50393.1	1	53			
51219.1	50144.1	50409.1	2	53			
51220.1	50138.1	50393.1	1	53			
51221.1	50170.1	50271.1	2	53			
51222.1	50144.1	50409.1	1	53			
51223.1	50428.1	50183.1	2	53			
51224.1	50144.1	50409.1	1	53			
51225.1	50428.1	50183.1	2	53			
51226.1	50170.1	50271.1	1	53			
51227.1	50298.1	50117.1	2	53			
51228.1	50170.1	50271.1	1	53			
51229.1	50298.1	50117.1	2	53			
51230.1	50170.1	50271.1	1	53			
51231.1	50298.1	50117.1	2	53			
51232.1	50428.1	50183.1	1	53			
51233.1	50388.1	50113.1	2	53			
51234.1	50428.1	50183.1	1	53			
51235.1	50388.1	50113.1	2	53			
51236.1	50298.1	50117.1	1	53			
51237.1	50302.1	50187.1	2	53			
51238.1	50298.1	50117.1	1	53			
51239.1	50302.1	50187.1	2	53			
51240.1	50388.1	50113.1	1	53			
51241.1	50362.1	49463.1	2	53			
51242.1	50388.1	50113.1	1	53			
51243.1	50264.1	50257.1	2	53			
51244.1	50302.1	50187.1	1	53			
51245.1	49488.1	50415.1	2	53			
51246.1	50302.1	50187.1	1	53			
51247.1	50346.1	50105.1	2	53			
51248.1	50302.1	50187.1	1	53			
51249.1	49488.1	50415.1	2	53			
51250.1	50362.1	49463.1	1	53			
51251.1	49488.1	50415.1	2	53			
51252.1	50362.1	49463.1	1	53			
51253.1	50346.1	50105.1	2	53			
51254.1	49488.1	50415.1	1	53			
51255.1	50414.1	49469.1	2	53			
51256.1	50346.1	50105.1	1	53			
51257.1	50414.1	49469.1	2	53			
51258.1	50346.1	50105.1	1	53			
51259.1	50126.1	50349.1	2	53			
51260.1	50362.1	49469.1	1	53			
51261.1	50126.1	50349.1	2	53			
51262.1	50414.1	49469.1	1	53			
51263.1	50422.1	50249.1	2	53			
51264.1	50126.1	50349.1	1	53			
51265.1	50264.1	50257.1	2	53			
51266.1	50126.1	50349.1	1	53			
51267.1	50264.1	50257.1	2	53			
51268.1	50126.1	50349.1	1	53			
51269.1	50422.1	50249.1	2	53			
51270.1	49488.1	50415.1	1	53			
51271.1	50422.1	50249.1	2	53			
51272.1	50264.1	50257.1	1	53			
51273.1	50228.1	50175.1	2	53			
51274.1	50264.1	50257.1	1	53			
51275.1	50312.1	50277.1	2	53			
51276.1	50422.1	50249.1	1	53			
51277.1	50228.1	50175.1	2	53			
51278.1	50422.1	50249.1	1	53			
51279.1	50204.1	50231.1	2	53			
51280.1	50228.1	50175.1	1	53			
51281.1	50204.1	50231.1	2	53			
51282.1	50228.1	50175.1	1	53			
51283.1	50174.1	50243.1	2	53			
51284.1	50204.1	50231.1	1	53			
51285.1	50174.1	50243.1	2	53			
51286.1	50204.1	50231.1	1	53			
51287.1	50138.1	50389.1	2	53			
51288.1	50174.1	50243.1	1	53			
51289.1	50138.1	50389.1	2	53			
51290.1	50174.1	50243.1	1	53			
51291.1	50276.1	50239.1	2	53			
51292.1	50174.1	50243.1	1	53			
51293.1	50276.1	50239.1	2	53			
51294.1	50138.1	50389.1	1	53			
51295.1	50312.1	50277.1	2	53			
51296.1	50138.1	50389.1	1	53			
51297.1	49468.1	50263.1	2	53			
51298.1	50312.1	50277.1	1	53			
51299.1	49468.1	50263.1	2	53			
51300.1	50276.1	50239.1	1	53			
51301.1	49442.1	50141.1	2	53			
51302.1	50276.1	50239.1	1	53			
51303.1	50188.1	50227.1	2	53			
51304.1	50312.1	50277.1	1	53			
51305.1	50188.1	50227.1	2	53			
51306.1	50312.1	50277.1	1	53			
51307.1	50270.1	50209.1	2	53			
51308.1	49468.1	50263.1	1	53			
51309.1	50188.1	50227.1	1	53			
51310.1	49468.1	50263.1	1	53			
51313.1	50162.1	50291.1	2	53			
51314.1	50188.1	50227.1	1	53			
51315.1	50162.1	50291.1	2	53			
51317.1	50318.1	50179.1	2	53			
51318.1	50162.1	50291.1	1	53			
51319.1	50318.1	50179.1	2	53			
51320.1	50162.1	50291.1	1	53			
51322.1	50318.1	50179.1	1	53			
51323.1	50170.1	50271.1	2	53			
51324.1	50350.1	50215.1	1	53			
51325.1	50350.1	50215.1	2	53			
51326.1	50350.1	50215.1	1	53			
51327.1	50350.1	50215.1	2	53			
51328.1	50394.1	50213.1	1	53			
51329.1	50394.1	50213.1	2	53			
51330.1	50394.1	50213.1	1	53			
51333.1	50394.1	50213.1	2	53			
51334.1	50356.1	50169.1	1	53			
51335.1	50356.1	50169.1	2	53			
51336.1	50356.1	50169.1	1	53			
51337.1	50356.1	50169.1	2	53			
51338.1	50392.1	50165.1	1	53			
51339.1	50392.1	50165.1	2	53			
51340.1	50392.1	50165.1	1	53			
51341.1	50392.1	50165.1	2	53			
51342.1	50446.1	50251.1	1	53			
51344.1	50446.1	50251.1	1	53			
51345.1	50446.1	50251.1	2	53			
51346.1	50306.1	50267.1	1	53			
51347.1	50446.1	50251.1	2	53			
51348.1	50306.1	50267.1	1	53			
51349.1	50306.1	50267.1	2	53			
51350.1	50372.1	50283.1	1	53			
51351.1	50372.1	50283.1	2	53			
51352.1	50372.1	50283.1	1	53			
51353.1	50306.1	50267.1	2	53			
51354.1	50372.1	50283.1	1	53			
51355.1	50208.1	50297.1	2	53			
51356.1	50208.1	50297.1	1	53			
51357.1	50424.1	50287.1	2	53			
51358.1	50208.1	50297.1	1	53			
51359.1	50424.1	50287.1	2	53			
51360.1	50424.1	50287.1	1	53			
51361.1	50334.1	50305.1	2	53			
51362.1	50424.1	50287.1	1	53			
51363.1	50334.1	50305.1	2	53			
51364.1	50334.1	50305.1	1	53			
51365.1	50254.1	50307.1	2	53			
51366.1	50334.1	50305.1	1	53			
51367.1	50254.1	50307.1	2	53			
51368.1	50254.1	50307.1	1	53			
51369.1	50260.1	50317.1	2	53			
51370.1	50254.1	50307.1	1	53			
51371.1	50260.1	50317.1	2	53			
51372.1	50260.1	50317.1	1	53			
51373.1	50290.1	50309.1	2	53			
51374.1	50260.1	50317.1	1	53			
51375.1	50290.1	50309.1	2	53			
51376.1	50290.1	50309.1	1	53			
51377.1	50154.1	50367.1	2	53			
51378.1	50290.1	50309.1	1	53			
51379.1	50154.1	50367.1	2	53			
51380.1	50154.1	50367.1	1	53			
51381.1	50154.1	50367.1	2	53			
51382.1	50154.1	50367.1	1	53			
51383.1	50292.1	50319.1	2	53			
51384.1	50292.1	50319.1	1	53			
51385.1	50292.1	50319.1	2	53			
51386.1	50292.1	50319.1	1	53			
51387.1	50400.1	50295.1	2	53			
51388.1	50400.1	50295.1	1	53			
51389.1	50400.1	50295.1	2	53			
51390.1	50400.1	50295.1	1	53			
51391.1	50400.1	50295.1	2	53			
51392.1	50328.1	50347.1	1	53			
51393.1	50328.1	50347.1	2	53			
51394.1	50328.1	50347.1	1	53			
51395.1	50328.1	50347.1	2	53			
51396.1	50212.1	50379.1	1	53			
51397.1	50212.1	50379.1	2	53			
51398.1	50212.1	50379.1	1	53			
51399.1	50212.1	50379.1	2	53			
51400.1	50176.1	50353.1	1	53			
51418.1	50320.1	50465.1	1	53			
51419.1	50424.1	50287.1	2	53			
51420.1	50320.1	50465.1	1	53			
51421.1	50208.1	50297.1	2	53			
51423.1	50372.1	50283.1	2	53			
51425.1	50208.1	50297.1	2	53			
51451.1	50362.1	49463.1	2	53			
51452.1	50176.1	50353.1	1	53			
51453.1	50362.1	49463.1	2	53			
51454.1	50178.1	50425.1	1	53			
51455.1	50176.1	50353.1	2	53			
51456.1	50178.1	50425.1	1	53			
51457.1	50176.1	50353.1	2	53			
51458.1	50178.1	50425.1	1	53			
51459.1	50176.1	50353.1	2	53			
51461.1	50320.1	50465.1	2	53			
51463.1	50178.1	50425.1	2	53			
51465.1	50178.1	50425.1	2	53			
51475.1	50320.1	50465.1	2	53			
51601.1	50218.1	50373.1	1	53			
51602.1	50218.1	50373.1	1	53			
51603.1	50218.1	50373.1	2	53			
51604.1	50332.1	50313.1	1	53			
51606.1	50332.1	50313.1	1	53			
51607.1	50332.1	50313.1	2	53			
51608.1	50472.1	50461.1	1	53			
51609.1	50472.1	50461.1	2	53			
51610.1	50462.1	50461.1	1	53			
51611.1	50462.1	50461.1	2	53			
51612.1	50360.1	50331.1	1	53			
51613.1	50360.1	50331.1	2	53			
51614.1	50360.1	50331.1	1	53			
51615.1	50360.1	50331.1	2	53			
51616.1	50426.1	50381.1	2	53			
51617.1	50426.1	50381.1	2	53			
51618.1	50426.1	50381.1	1	53			
51619.1	50442.1	50357.1	2	53			
51620.1	50442.1	50357.1	1	53			
51621.1	50442.1	50357.1	2	53			
51622.1	50442.1	50357.1	1	53			
51624.1	50442.1	50357.1	1	53			
51625.1	50436.1	50423.1	2	53			
51627.1	50398.1	50363.1	2	53			
51628.1	50398.1	50363.1	1	53			
51629.1	50398.1	50363.1	2	53			
51630.1	50398.1	50363.1	1	53			
51631.1	50308.1	50403.1	2	53			
51632.1	50398.1	50363.1	1	53			
51633.1	50308.1	50403.1	2	53			
51634.1	50308.1	50403.1	1	53			
51635.1	50472.1	50459.1	2	53			
51636.1	50308.1	50403.1	1	53			
51638.1	50308.1	50403.1	1	53			
51639.1	50472.1	50459.1	2	53			
51640.1	50472.1	50459.1	1	53			
51641.1	50462.1	50459.1	2	53			
51642.1	50462.1	50459.1	1	53			
51643.1	50448.1	50361.1	2	53			
51644.1	50448.1	50361.1	1	53			
51645.1	50448.1	50361.1	2	53			
51646.1	50448.1	50361.1	1	53			
51647.1	50448.1	50361.1	2	53			
51648.1	50378.1	50399.1	1	53			
51650.1	50378.1	50399.1	1	53			
51651.1	50378.1	50399.1	2	53			
51652.1	50384.1	50395.1	1	53			
51653.1	50378.1	50399.1	2	53			
51654.1	50384.1	50395.1	1	53			
51655.1	50448.1	50361.1	2	53			
51656.1	50294.1	50247.1	1	53			
51657.1	50384.1	50395.1	2	53			
51659.1	50384.1	50395.1	2	53			
51661.1	50294.1	50247.1	2	53			
51790.1	50294.1	50247.1	1	53			
51792.1	50294.1	50247.1	1	53			
51799.1	50294.1	50247.1	2	53			
51802.1	50218.1	50373.1	1	53			
51805.1	50218.1	50373.1	2	53			
51658.1	49378.1	51267.1	1	54			
51660.1	50748.1	51249.1	1	54			
51662.1	49378.1	51267.1	1	54			
51664.1	50748.1	51249.1	1	54			
51665.1	49378.1	51267.1	2	54			
51666.1	50476.1	50743.1	1	54			
51667.1	49378.1	51267.1	2	54			
51668.1	50476.1	50743.1	1	54			
51669.1	50748.1	51249.1	2	54			
51670.1	51206.1	50477.1	1	54			
51671.1	50748.1	51249.1	2	54			
51672.1	51206.1	50477.1	1	54			
51673.1	50476.1	50743.1	2	54			
51674.1	50726.1	50733.1	1	54			
51675.1	50476.1	50743.1	2	54			
51676.1	50726.1	50733.1	1	54			
51678.1	50742.1	50737.1	1	54			
51679.1	51206.1	50477.1	2	54			
51680.1	50742.1	50737.1	1	54			
51681.1	51206.1	50477.1	2	54			
51682.1	50742.1	50737.1	1	54			
51683.1	50726.1	50733.1	2	54			
51684.1	50710.1	50759.1	1	54			
51685.1	50726.1	50733.1	2	54			
51686.1	50710.1	50759.1	1	54			
51687.1	50742.1	50737.1	2	54			
51688.1	50702.1	50751.1	1	54			
51689.1	50742.1	50737.1	2	54			
51690.1	50702.1	50751.1	1	54			
51691.1	50710.1	50759.1	2	54			
51692.1	51248.1	50791.1	1	54			
51693.1	50710.1	50759.1	2	54			
51694.1	51248.1	50791.1	1	54			
51695.1	50702.1	50751.1	2	54			
51696.1	50758.1	50089.1	1	54			
51697.1	50702.1	50751.1	2	54			
51698.1	50750.1	50097.1	1	54			
51699.1	51248.1	50791.1	2	54			
51700.1	50758.1	50089.1	1	54			
51701.1	51248.1	50791.1	2	54			
51702.1	50750.1	50097.1	1	54			
51703.1	51248.1	50791.1	2	54			
51704.1	50730.1	51215.1	1	54			
51705.1	50758.1	50089.1	2	54			
51706.1	50730.1	51215.1	1	54			
51707.1	50758.1	50089.1	2	54			
51708.1	50772.1	51207.1	1	54			
51709.1	50750.1	50097.1	2	54			
51710.1	50772.1	51207.1	1	54			
51711.1	50750.1	50097.1	2	54			
51712.1	50768.1	51225.1	1	54			
51713.1	50730.1	51215.1	2	54			
51714.1	50768.1	51225.1	1	54			
51715.1	50730.1	51215.1	2	54			
51716.1	51232.1	51253.1	1	54			
51717.1	50772.1	51207.1	2	54			
51718.1	51232.1	51253.1	1	54			
51720.1	51230.1	51251.1	1	54			
51721.1	50772.1	51207.1	2	54			
51722.1	51230.1	51251.1	1	54			
51723.1	50768.1	51225.1	2	54			
51724.1	51270.1	51285.1	1	54			
51725.1	50768.1	51225.1	2	54			
51726.1	51270.1	51285.1	1	54			
51727.1	51232.1	51253.1	2	54			
51728.1	51270.1	51285.1	1	54			
51729.1	51232.1	51253.1	2	54			
51730.1	50796.1	51305.1	1	54			
51731.1	51230.1	51251.1	2	54			
51733.1	51230.1	51251.1	2	54			
51734.1	50796.1	51305.1	1	54			
51735.1	51270.1	51285.1	2	54			
51736.1	51226.1	51365.1	1	54			
51737.1	50796.1	51305.1	2	54			
51738.1	51226.1	51365.1	1	54			
51739.1	51270.1	51285.1	2	54			
51740.1	50762.1	51261.1	1	54			
51741.1	50796.1	51305.1	2	54			
51742.1	50762.1	51261.1	1	54			
51743.1	51226.1	51365.1	2	54			
51744.1	50498.1	51255.1	1	54			
51745.1	51226.1	51365.1	2	54			
51746.1	50498.1	51255.1	1	54			
51747.1	50762.1	51261.1	2	54			
51748.1	50480.1	51287.1	1	54			
51749.1	50762.1	51261.1	2	54			
51750.1	50480.1	51287.1	1	54			
51751.1	50762.1	51261.1	2	54			
51752.1	51222.1	51271.1	1	54			
51753.1	50498.1	51255.1	2	54			
51754.1	51222.1	51271.1	1	54			
51755.1	50498.1	51255.1	2	54			
51756.1	50088.1	50725.1	1	54			
51758.1	50088.1	50725.1	1	54			
51759.1	50480.1	51287.1	2	54			
51760.1	51212.1	50721.1	1	54			
51761.1	50480.1	51287.1	2	54			
51762.1	51212.1	50721.1	1	54			
51763.1	51222.1	51271.1	2	54			
51764.1	50714.1	50077.1	1	54			
51765.1	51222.1	51271.1	2	54			
51766.1	50714.1	50077.1	1	54			
51767.1	50088.1	50725.1	2	54			
51768.1	50714.1	50077.1	1	54			
51769.1	50088.1	50725.1	2	54			
51770.1	50766.1	51217.1	1	54			
51771.1	51212.1	50721.1	2	54			
51772.1	50766.1	51217.1	1	54			
