idx1	idx2	sire	dam	sex	generation	k.grm	k.ped	ped.kin
22722.1	43	46	24038.1	24348.1	1	F39	0.06934904554	0.544551429581876	22719 22720 22721 22722 30304 30305 30306
22551.12	44	27	24309.1	24018.1	2	F39	0.05386343912	0.39489083913888	22551 22554 30374 30375
22554.12	44	28	24309.1	24018.1	1	F39	0.07131996964	0.39489083913888	22551 22554 30612 30613 30614
22720.12	44	44	24038.1	24348.1	2	F39	0.5000677154	0.693445176835745	22719 22720 22721 22722
30366.1	44	246	22553.1	28341.1	2	F40	0.05267108955	0.393976457677273	28341 30366 30367 30368
30367.11	44	247	22553.1	28341.1	1	F40	0.08029836592	0.393976457677273	28341 30366 30367 30368 31173
22719.11	45	43	24038.1	24348.1	2	F39	0.05881418607	0.544551429581876	22719 22720 22721 22722
22721.11	45	45	24038.1	24348.1	1	F39	0.5854445231	0.693445176835745	22719 22720 22721 22722 29339 29341
22722.11	45	46	24038.1	24348.1	1	F39	0.05826181186	0.544551429581876	22719 22720 22721 22722 30304 30305 30306
29339.1	45	176	22721.1	22822.1	2	F40	0.06049038022	0.542460330815216	22721 22822 29339 29341 31173
29341.1	45	178	22721.1	22822.1	1	F40	0.07033479114	0.542460330815216	22721 22822 29339 29341 35307 35308 35309
22719.12	46	43	24038.1	24348.1	2	F39	0.06934904554	0.544551429581876	22719 22720 22721 22722
22721.12	46	45	24038.1	24348.1	1	F39	0.05826181186	0.544551429581876	22719 22720 22721 22722 29339 29341
22722.12	46	46	24038.1	24348.1	1	F39	0.5088100299	0.693445176835745	22719 22720 22721 22722 30304 30305 30306
30304.1	46	235	22722.1	28242.1	2	F40	0.08289214441	0.542948787103997	22722 30304 30305 30306 35963 35964
30305.1	46	236	22722.1	28242.1	1	F40	0.07060973876	0.542948787103997	22722 30304 30305 30306 31437 31438 31439
35963.11	46	583	30269.1	30304.1	2	F41	0.05280398153	0.467826184264182	30269 30304 33737 33738 35963 35964
22723.1	47	47	24363.1	24342.1	2	F39	0.5005547976	0.695273121245762	22723 22725 22728 30486 30487 30488
22725.1	47	48	24363.1	24342.1	1	F39	0.07479355537	0.542210294030815	22723 22725 22728 30024 30028
30486.1	47	270	28079.1	22723.1	2	F40	0.06441270303	0.544247746525402	22723 28079 30486 30487 30488 31481 31487
30487.1	47	271	28079.1	22723.1	2	F40	0.05586395795	0.544247746525402	22723 28079 30486 30487 30488
30488.1	47	272	28079.1	22723.1	1	F40	0.05920572048	0.544247746525402	22723 28079 30486 30487 30488
22723.11	48	47	24363.1	24342.1	2	F39	0.07479355537	0.542210294030815	22723 22725 22728 30486 30487 30488
22725.11	48	48	24363.1	24342.1	1	F39	0.5365674688	0.695273121245762	22723 22725 22728 30024 30028
30024.1	48	199	22725.1	25701.1	1	F40	0.05538578205	0.543767792035813	22725 25701 30024 30028 31432 31433
30028.1	48	203	22725.1	25701.1	2	F40	0.06212259513	0.543767792035813	22725 25701 30024 30028
30488.11	48	272	28079.1	22723.1	1	F40	0.05100454858	0.467716332917928	22723 28079 30486 30487 30488
22728.1	49	49	24363.1	24342.1	1	F39	0.7773550813	0.695273121245762	22723 22725 22728 30092
22876.1	49	75	24086.1	24251.1	2	F39	0.05046714716	0.395258482629906	22876 22877 30944 30945 30946 30947
25827.1	49	102	24078.1	24371.1	2	F39	0.05017380859	0.393665464474191	25826 25827 25828 30119 30120
30603.1	49	283	25640.1	28255.1	1	F40	0.05673424266	0.394211702893488	25640 30601 30602 30603 31115 31116
31439.1	49	365	30305.1	30484.1	1	F41	0.06348721446	0.397307009190905	30305 30484 31437 31438 31439
33702.1	49	399	29341.1	29344.1	1	F41	0.05114788507	0.40006074953014	33701 33702 33703 35317 36496 36497
33762.1	49	456	35317.1	35250.1	2	F42	0.05267300407	0.399316185134609	31105 31112 33762 33763 33764 36386 36387
33786.11	49	478	31105.1	31112.1	2	F42	0.06763006324	0.414363885498021	31433 33785 33786 35309
33796.11	49	487	35309.1	31433.1	1	F42	0.05377954703	0.401296972178863	31474 33794 33795 33796 35534 36496 36497
33861.11	49	499	35534.1	31474.1	1	F42	0.05491947972	0.402868396336732	31683 33860 33861 33862 36430 36431 36432
35308.11	49	552	31683.1	35310.1	1	F42	0.05390667288	0.398228836234503	29341 29344 34453 34454 34455 35307 35308 35309
36362.11	49	605	33724.1	33747.1	2	F43	0.05831433571	0.39870899287951	33747 36362 36363 36364
50407.1	49	1182	48392.1	49043.1	2	F52	0.0589304352	0.400821336028489	48381 48390 49041 49048 49498 50103 50406 50407 51219 51224
50701.11	49	1206	50240.1	49495.1	2	F53	0.05018243314	0.400614282913904	49490 49497 50241 50242 50496 50701 51753 52044 52049
51878.1	49	1461	51326.1	50087.1	1	F54	0.05393484791	0.400752844821324	50085 50798 51324 51327 51875 51878 54113 54116 54161 54166
22762.1	50	50	24256.1	24037.1	2	F39	0.6666892802	0.695396963316376	22762 22763 29153 29154
22763.1	50	51	24256.1	24037.1	1	F39	0.06932204761	0.541859667215431	22762 22763 29270 29271
29154.11	50	160	22718.1	22762.1	1	F40	0.06529869805	0.542866203226695	22718 22762 29153 29154 35354 35355
22762.11	51	50	24256.1	24037.1	2	F39	0.06932204761	0.541859667215431	22762 22763 29153 29154
22763.11	51	51	24256.1	24037.1	1	F39	0.5353833287	0.695396963316376	22762 22763 29270 29271
29270.11	51	167	22763.1	22508.1	2	F40	0.06288009841	0.546250741444662	22508 22763 29270 29271 35356 35357 35358
29271.1	51	168	22763.1	22508.1	1	F40	0.06813042573	0.546250741444662	22508 22763 29270 29271
22764.1	52	52	24089.1	24144.1	2	F39	0.6751050839	0.694543707139287	22764 22765 29337 29338 29340
25693.1	52	88	24146.1	24088.1	2	F39	0.05161175918	0.464652287310802	25692 25693 25694 30032 30036 30037
29337.11	52	174	22549.1	22764.1	2	F40	0.05507411663	0.54329045132191	22549 22764 29337 29338 29340 35219 35220
33749.11	52	443	35254.1	31109.1	2	F42	0.05146619465	0.399149137474642	31109 33749 33750 35254 36356 36357 36358
33793.1	52	484	35306.1	35529.1	1	F42	0.07280814088	0.404674057925331	33791 33793 35529
49383.1	52	1009	50136.1	50177.1	2	F53	0.0501223509	0.403927407567413	49383 50100 50131 50134 50172 51662 51665 51847 51850 51853 51854
50100.1	52	1061	50136.1	50177.1	1	F53	0.05141308234	0.403927407567413	49383 50100 50131 50134 50172 51662 51665 51847 51850 51853 51854
22765.1	53	53	24089.1	24144.1	1	F39	0.5846286312	0.694543707139287	22764 22765 29469 29470 29471
29469.1	53	184	22765.1	25690.1	2	F40	0.09045951433	0.549109731951908	22765 25690 29469 29470 29471
29470.1	53	185	22765.1	25690.1	1	F40	0.1056491816	0.549109731951908	22765 25690 29469 29470 29471 35535 35536
29471.1	53	186	22765.1	25690.1	1	F40	0.08954479517	0.549109731951908	22765 25690 29469 29470 29471
35219.1	53	543	29343.1	29337.1	2	F41	0.06920849714	0.43002162658417	29337 29343 33777 33778 35219 35220
35220.1	53	544	29343.1	29337.1	1	F41	0.07400273223	0.43002162658417	29337 29343 33783 33784 35219 35220
35536.1	53	582	29470.1	30007.1	1	F41	0.07487978494	0.472623057185009	29470 30007 33882 33883 35535 35536
36476.1	53	716	33889.1	33731.1	2	F43	0.05301184934	0.41016630440834	33731 33889 36476 36477 36478
22766.1	54	54	24034.1	24087.1	2	F39	0.5172136989	0.694770326769333	22766 22767
22767.1	54	55	24034.1	24087.1	1	F39	0.07484218571	0.541541744343213	22766 22767 29346 29347
29347.1	54	183	22767.1	22878.1	1	F40	0.05697525581	0.466136070487317	22767 22878 29346 29347 35351 35352 35353
22766.11	55	54	24034.1	24087.1	2	F39	0.07484218571	0.541541744343213	22766 22767
22767.11	55	55	24034.1	24087.1	1	F39	0.5882766984	0.694770326769333	22766 22767 29346 29347
29346.1	55	182	22767.1	22878.1	2	F40	0.06814290475	0.542750361700377	22767 22878 29346 29347 35965 35966 35967
29347.11	55	183	22767.1	22878.1	1	F40	0.07372486654	0.542750361700377	22767 22878 29346 29347 35351 35352 35353
22768.1	56	56	25001.1	24090.1	2	F39	0.5358591371	0.700252355063117	22768 22769 29344
29344.12	56	181	22713.1	22768.1	2	F40	0.07350096164	0.54913653369136	22713 22768 29344 35307 35308 35309
22677.11	57	31	24035.1	24017.1	2	F39	0.07297407988	0.397082200460239	22677 22678 29335 29336
22769.11	57	57	25001.1	24090.1	1	F39	0.5562668738	0.700252355063117	22768 22769 30030 30039
30030.1	57	205	22769.1	25855.1	1	F40	0.06708960557	0.549233816972405	22769 25855 30030 30039
30039.1	57	213	22769.1	25855.1	2	F40	0.06019817342	0.549233816972405	22769 25855 30030 30039 31106 31107 31108
31108.1	57	324	30613.1	30039.1	1	F41	0.05365567481	0.473077784527718	30039 30613 31106 31107 31108 33759 33760 33761
22785.1	58	58	24362.1	24079.1	2	F39	0.5380425358	0.697152251827923	22785 22787 22788 30363 30364 30365
22787.1	58	59	24362.1	24079.1	1	F39	0.06387971951	0.544941077896529	22785 22787 22788 30033 30034
22788.1	58	60	24362.1	24079.1	1	F39	0.05289947834	0.544941077896529	22785 22787 22788
30363.1	58	243	25862.1	22785.1	2	F40	0.06308145193	0.546259312338571	22785 30363 30364 30365 31112 31113 31114
30364.1	58	244	25862.1	22785.1	2	F40	0.0686918038	0.546259312338571	22785 30363 30364 30365
30365.1	58	245	25862.1	22785.1	1	F40	0.07609126701	0.546259312338571	22785 30363 30364 30365 31682 31683 31684
22785.11	59	58	24362.1	24079.1	2	F39	0.06387971951	0.544941077896529	22785 22787 22788 30363 30364 30365
22787.11	59	59	24362.1	24079.1	1	F39	0.5051034538	0.697152251827923	22785 22787 22788 30033 30034
22788.11	59	60	24362.1	24079.1	1	F39	0.05471787998	0.544941077896529	22785 22787 22788
30033.11	59	208	22787.1	25698.1	1	F40	0.05318650223	0.543062656592877	22787 30033 30034 35254
30034.11	59	209	22787.1	25698.1	1	F40	0.05386021795	0.543062656592877	22787 30033 30034 35527 35528
22785.12	60	58	24362.1	24079.1	2	F39	0.05289947834	0.544941077896529	22785 22787 22788 30363 30364 30365
22787.12	60	59	24362.1	24079.1	1	F39	0.05471787998	0.544941077896529	22785 22787 22788 30033 30034
22788.12	60	60	24362.1	24079.1	1	F39	0.5313340363	0.697152251827923	22785 22787 22788
35526.1	60	572	30022.1	30008.1	1	F41	0.05478398406	0.472011922853815	30022 33728 33729 33730 35522 35523 35526
22789.1	61	61	23759.1	24039.1	2	F39	0.5096296632	0.695378480676158	22789 22790 22791 22792 30489 30490 30491
22791.1	61	63	23759.1	24039.1	1	F39	0.06442503892	0.543098041930282	22789 22790 22791 22792 30019
22792.1	61	64	23759.1	24039.1	1	F39	0.08095934	0.543098041930282	22789 22790 22791 22792
30489.1	61	273	25854.1	22789.1	2	F40	0.0602337935	0.544454703283048	22789 25854 30489 30490 30491 31162 31164 31166
30490.1	61	274	25854.1	22789.1	1	F40	0.07444956437	0.544454703283048	22789 25854 30489 30490 30491 31504 31505 31506
30491.1	61	275	25854.1	22789.1	1	F40	0.07725412224	0.544454703283048	22789 25854 30489 30490 30491 31401 31402 31403
31402.1	61	346	30491.1	30310.1	2	F41	0.05195330691	0.4712453389421	30310 30491 31401 31402 31403 33884 33885 33886
31506.1	61	385	30490.1	30495.1	1	F41	0.05927961561	0.469248354996828	30490 30495 31504 31505 31506
22790.1	62	62	23759.1	24039.1	2	F39	0.522712276	0.695378480676158	22789 22790 22791 22792
25688.1	62	83	23744.1	24359.1	1	F39	0.08321427261	0.39418868931067	25688 30949
30944.1	62	298	25687.1	22876.1	2	F40	0.06803763252	0.395454344920255	22876 30944 30945 30946 30947
30945.1	62	299	25687.1	22876.1	2	F40	0.07405543593	0.395454344920255	22876 30944 30945 30946 30947 31434 31435 31436
30946.1	62	300	25687.1	22876.1	1	F40	0.07487160771	0.395454344920255	22876 30944 30945 30946 30947 31483 31484 31485
31485.1	62	378	30946.1	29268.1	1	F41	0.05330230037	0.395238515197643	29268 30946 31483 31484 31485 34459 34460
34459.1	62	536	31485.1	31507.1	2	F42	0.05294558247	0.396845826670988	31485 31507 34459 34460
22789.11	63	61	23759.1	24039.1	2	F39	0.06442503892	0.543098041930282	22789 22790 22791 22792 30489 30490 30491
22791.11	63	63	23759.1	24039.1	1	F39	0.5816482455	0.695378480676158	22789 22790 22791 22792 30019
22792.11	63	64	23759.1	24039.1	1	F39	0.08695532831	0.543098041930282	22789 22790 22791 22792
30019.1	63	195	22791.1	25861.1	2	F40	0.06996006693	0.543539198469999	22791 30019 31040 31041 31042
22789.12	64	61	23759.1	24039.1	2	F39	0.08095934	0.543098041930282	22789 22790 22791 22792 30489 30490 30491
22791.12	64	63	23759.1	24039.1	1	F39	0.08695532831	0.543098041930282	22789 22790 22791 22792 30019
22792.12	64	64	23759.1	24039.1	1	F39	0.5732280824	0.695378480676158	22789 22790 22791 22792
30021.1	64	196	22550.1	28010.1	1	F40	0.05230970417	0.400318141808389	22550 28010 30021 30022 30026
30490.11	64	274	25854.1	22789.1	1	F40	0.05577674529	0.468314483910109	22789 25854 30489 30490 30491 31504 31505 31506
30491.11	64	275	25854.1	22789.1	1	F40	0.05609796232	0.468314483910109	22789 25854 30489 30490 30491 31401 31402 31403
31164.1	64	335	29340.1	30489.1	2	F41	0.05272877584	0.432629846112907	29340 30489 31162 31164 31166 33759 33760 33761
22820.1	65	65	23772.1	24398.1	1	F39	0.5984487724	0.695918387654997	22820 22821 22822 22823 29147 29148 29149 29152
22822.1	65	67	23772.1	24398.1	2	F39	0.09648304581	0.544411687360134	22820 22821 22822 22823 29339 29341
22823.1	65	68	23772.1	24398.1	2	F39	0.07460654206	0.544411687360134	22820 22821 22822 22823 30310 30311
29147.1	65	153	22820.1	22674.1	2	F40	0.06343730748	0.545824141850308	22820 29147 29148 29149 29152
29148.1	65	154	22820.1	22674.1	1	F40	0.07152666291	0.545824141850308	22820 29147 29148 29149 29152 35974 35975
29149.1	65	155	22820.1	22674.1	1	F40	0.06636462903	0.545824141850308	22820 29147 29148 29149 29152 31691 31692
29152.1	65	158	22820.1	22674.1	2	F40	0.07960104671	0.545824141850308	22820 29147 29148 29149 29152 31115 31116
31115.1	65	330	30603.1	29152.1	2	F41	0.06828493957	0.471387025796038	29152 30603 31115 31116
35535.1	65	581	29470.1	30007.1	2	F41	0.05356695708	0.396862331214814	29470 30007 35535 35536
22821.1	66	66	23772.1	24398.1	1	F39	0.5281307847	0.695918387654997	22820 22821 22822 22823
25695.1	66	90	24149.1	25138.1	2	F39	0.07024345058	0.399409718820283	25695 25697 30612 30613 30614
25697.1	66	91	24149.1	25138.1	1	F39	0.08800762745	0.399409718820283	25695 25697 30027 30035
30941.1	66	295	28243.1	25696.1	2	F40	0.08016659041	0.402423841509453	30941 30942 30943 31477 31478
30942.1	66	296	28243.1	25696.1	1	F40	0.06382500794	0.402423841509453	30941 30942 30943 31471 31472 31473
30943.1	66	297	28243.1	25696.1	1	F40	0.06742781022	0.402423841509453	30941 30942 30943
22820.11	67	65	23772.1	24398.1	1	F39	0.09648304581	0.544411687360134	22820 22821 22822 22823 29147 29148 29149 29152
22822.11	67	67	23772.1	24398.1	2	F39	0.6065341707	0.695918387654997	22820 22821 22822 22823 29339 29341
22823.11	67	68	23772.1	24398.1	2	F39	0.08240861642	0.544411687360134	22820 22821 22822 22823 30310 30311
25848.1	67	109	24081.1	25004.1	2	F39	0.05154691415	0.403553342031342	25848 25849 30040 30041 30042
29148.11	67	154	22820.1	22674.1	1	F40	0.0508655741	0.470070791702877	22820 29147 29148 29149 29152 35974 35975
29339.11	67	176	22721.1	22822.1	2	F40	0.07422859607	0.543696936224842	22721 22822 29339 29341 31173
29341.11	67	178	22721.1	22822.1	1	F40	0.05971448659	0.543696936224842	22721 22822 29339 29341 35307 35308 35309
31115.11	67	330	30603.1	29152.1	2	F41	0.06499043516	0.433510350722323	29152 30603 31115 31116
33712.1	67	409	31049.1	35312.1	2	F42	0.05129012689	0.398063107411532	31049 33712 33713 35312 36373 36374
51850.1	67	1449	50800.1	51373.1	1	F54	0.05115444722	0.402210665034175	49383 50100 51375 51376 51847 51850 54217 54290 54299
22820.12	68	65	23772.1	24398.1	1	F39	0.07460654206	0.544411687360134	22820 22821 22822 22823 29147 29148 29149 29152
22822.12	68	67	23772.1	24398.1	2	F39	0.08240861642	0.544411687360134	22820 22821 22822 22823 29339 29341
22823.12	68	68	23772.1	24398.1	2	F39	0.5260507546	0.695918387654997	22820 22821 22822 22823 30310 30311
30310.1	68	241	22880.1	22823.1	2	F40	0.07296048053	0.545900661761785	22823 22880 30310 30311 31401 31402 31403
30311.1	68	242	22880.1	22823.1	1	F40	0.06290772552	0.545900661761785	22823 22880 30310 30311 31404 31405 31406
31405.1	68	349	30311.1	30480.1	1	F41	0.05639614484	0.469481488975564	30311 30480 31404 31405 31406
31406.1	68	350	30311.1	30480.1	1	F41	0.05373854558	0.469481488975564	30311 30480 31404 31405 31406 33782
22826.1	69	69	23763.1	24307.1	1	F39	0.5284756936	0.694550900635398	22826 30265 30266 30267
30265.1	69	229	22826.1	25829.1	2	F40	0.05967281194	0.542873208383258	22826 25829 30265 30266 30267 35977 35978
30266.1	69	230	22826.1	25829.1	2	F40	0.05813302503	0.542873208383258	22826 25829 30265 30266 30267 31048 31049 31050
30267.1	69	231	22826.1	25829.1	1	F40	0.05120515588	0.542873208383258	22826 25829 30265 30266 30267 35971 35972
35519.1	69	567	30029.1	30006.1	2	F41	0.0501920817	0.405053975635164	30006 30029 33890 33891 33892 35519 35520 35521
22524.11	70	11	24399.1	23761.1	2	F39	0.06499582815	0.393802230441734	22524 22525 22526 22527 30478 30479
22848.11	70	70	24542.1	24248.1	2	F39	0.7339183089	0.694437078756938	22848 22850 30469 30470 30471
22850.1	70	71	24542.1	24248.1	1	F39	0.0619541331	0.540976763395895	22848 22850 30025 30029 30031
30021.11	70	196	22550.1	28010.1	1	F40	0.05167450214	0.409088823838973	22550 28010 30021 30022 30026
31481.1	70	374	30309.1	30486.1	2	F41	0.05374887328	0.393274075532124	30309 30486 31481 31487 33789 33790
33701.11	70	398	30029.1	30006.1	2	F41	0.05855999283	0.39344048356892	33701 33702 33703 35317 36378 36379 36380
33729.1	70	424	35317.1	35250.1	2	F42	0.05166788758	0.396420714700876	31052 33728 33729 33730 35526 36368 36369
33761.1	70	455	35526.1	31052.1	1	F42	0.05501357886	0.39351575461976	31108 31164 33759 33760 33761 36408 36409
33791.11	70	483	31108.1	31164.1	1	F42	0.05746128919	0.410530642802454	33791 33793 35529 36397 36398 36399
33858.1	70	496	35306.1	35529.1	2	F42	0.05105676713	0.393415261279107	31472 33858 33859 35974
33886.1	70	520	31472.1	35974.1	1	F42	0.05052776209	0.397832565540484	31402 31687 33884 33885 33886 36479 36480 36481
33891.1	70	525	31687.1	31402.1	1	F42	0.05135179901	0.411630547465253	31478 33890 33891 33892 35519 36489 36490
35519.11	70	567	31478.1	35519.1	2	F42	0.05306039787	0.42913305305984	30006 30029 33890 33891 33892 35519 35520 35521
49482.11	70	1044	48462.1	48336.1	1	F52	0.05651161781	0.399834515465879	48332 48337 48464 49482 49485 50482 50485 50494 50497
54808.1	70	1745	54168.1	54123.1	1	F56	0.05199135422	0.39970350000064	54121 54126 54161 54166 54808 54809
22848.12	71	70	24542.1	24248.1	2	F39	0.0619541331	0.540976763395895	22848 22850 30469 30470 30471
22850.11	71	71	24542.1	24248.1	1	F39	0.6313065016	0.694437078756938	22848 22850 30025 30029 30031
28916.1	71	149	25137.1	24408.1	2	F39	0.05026034917	0.394709075665033	28915 28916 28917 30607 30608
30025.1	71	200	22850.1	25689.1	2	F40	0.06602849826	0.541814010381853	22850 25689 30025 30029 30031
33701.12	71	398	30269.1	30304.1	2	F41	0.05939528107	0.39344048356892	33701 33702 33703 35317 36378 36379 36380
33709.1	71	406	35317.1	35250.1	2	F42	0.05601525369	0.401547078378163	33709 33710 33711 35353 35357 36444 36445
35963.12	71	583	35353.1	35357.1	2	F42	0.05351068163	0.392023807437334	30269 30304 33737 33738 35963 35964
22852.1	72	72	23775.1	24254.1	1	F39	0.4962166318	0.695585896478705	22852
25853.1	72	114	24343.1	24476.1	1	F39	0.05084774746	0.39498692913981	25852 25853 25854 30469 30470 30471
30469.1	72	258	25853.1	22848.1	2	F40	0.05436790094	0.393414272663174	22848 25853 30469 30470 30471 31691 31692
30471.1	72	260	25853.1	22848.1	1	F40	0.05598457826	0.393414272663174	22848 25853 30469 30470 30471 31480 31482 31486
22854.1	73	73	23777.1	24483.1	2	F39	0.6017025861	0.696267762413828	22854 22855 29342 29343
22855.1	73	74	23777.1	24483.1	1	F39	0.07724655411	0.543627638089194	22854 22855 30032 30036 30037
29342.11	73	179	22676.1	22854.1	2	F40	0.06652356067	0.542856646290465	22676 22854 29342 29343 35304 35305
29343.11	73	180	22676.1	22854.1	1	F40	0.0719364487	0.542856646290465	22676 22854 29342 29343 35219 35220
22854.11	74	73	23777.1	24483.1	2	F39	0.07724655411	0.543627638089194	22854 22855 29342 29343
22855.11	74	74	23777.1	24483.1	1	F39	0.5223253496	0.696267762413828	22854 22855 30032 30036 30037
30032.1	74	207	22855.1	25693.1	1	F40	0.06796407197	0.544533741615972	22855 25693 30032 30036 30037 35247 35248 35249
30036.1	74	211	22855.1	25693.1	2	F40	0.07487509963	0.544533741615972	22855 25693 30032 30036 30037 35971 35972
30037.1	74	212	22855.1	25693.1	2	F40	0.06928325986	0.544533741615972	22855 25693 30032 30036 30037
35247.1	74	545	30032.1	30026.1	2	F41	0.0617981873	0.470124830231454	30026 30032 33871 33873 35247 35248 35249
22728.11	75	49	24363.1	24342.1	1	F39	0.05046714716	0.395258482629906	22723 22725 22728 30092
