"fam","id","sire","dam","sex"
"5458",1,21709.1,19143.1,1947.1,"2"
"5459",1,21710.1,19143.1,1947.1,"1"
"5460",1,21711.1,16610.1,1889.1,"2"
"5461",1,21713.1,16610.1,1889.1,"1"
"5462",1,21714.1,19142.1,2002.1,"2"
"5463",1,21715.1,19142.1,2002.1,"2"
"5464",1,21716.1,19142.1,2002.1,"1"
"5465",1,21717.1,2090.1,16963.1,"1"
"5466",1,21718.1,2090.1,16963.1,"1"
"5467",1,21719.1,2090.1,16963.1,"2"
"5468",1,21720.1,2090.1,16963.1,"2"
"5469",1,21721.1,1919.1,1894.1,"2"
"5470",1,21722.1,1919.1,1894.1,"2"
"5471",1,21723.1,1919.1,1894.1,"1"
"5472",1,21724.1,1919.1,1894.1,"1"
"5473",1,21725.1,19016.1,1858.1,"2"
"5474",1,21726.1,19016.1,1858.1,"2"
"5475",1,21727.1,19016.1,1858.1,"1"
"5476",1,21730.1,19148.1,16380.1,"1"
"5477",1,21731.1,1816.1,2001.1,"2"
"5478",1,21732.1,1816.1,2001.1,"2"
"5479",1,21733.1,1816.1,2001.1,"1"
"5480",1,21734.1,1897.1,16925.1,"1"
"5481",1,21735.1,1897.1,16925.1,"1"
"5482",1,21736.1,1897.1,16925.1,"2"
"5483",1,21737.1,1952.1,1979.1,"1"
"5484",1,21738.1,1952.1,1979.1,"2"
"5485",1,21739.1,1952.1,1979.1,"2"
"5486",1,21740.1,19006.1,1938.1,"1"
"5487",1,21741.1,19006.1,1938.1,"1"
"5488",1,21742.1,19006.1,1938.1,"2"
"5489",1,21796.1,1888.1,1922.1,"2"
"5490",1,21797.1,1888.1,1922.1,"2"
"5491",1,21798.1,1888.1,1922.1,"1"
"5492",1,21799.1,1801.1,2004.1,"2"
"5493",1,21800.1,1801.1,2004.1,"1"
"5494",1,21801.1,1801.1,2004.1,"1"
"5495",1,21802.1,1984.1,2045.1,"2"
"5496",1,21803.1,1984.1,2045.1,"2"
"5497",1,21804.1,1984.1,2045.1,"1"
"5498",1,21809.1,19148.1,16380.1,"2"
"5499",1,21810.1,19014.1,19018.1,"1"
"5500",1,21811.1,19014.1,19018.1,"1"
"5501",1,21812.1,19014.1,19018.1,"2"
"5502",1,21813.1,1905.1,19010.1,"2"
"5503",1,21814.1,1905.1,19010.1,"2"
"5504",1,21815.1,1905.1,19010.1,"1"
"5505",1,21859.1,1953.1,1931.1,"1"
"5506",1,21860.1,1953.1,1931.1,"1"
"5507",1,21861.1,1953.1,1931.1,"2"
"5508",1,21862.1,1845.1,1994.1,"2"
"5509",1,21863.1,1845.1,1994.1,"2"
"5510",1,21864.1,1845.1,1994.1,"1"
"5511",1,21865.1,1837.1,19001.1,"2"
"5512",1,21866.1,1837.1,19001.1,"1"
"5513",1,21867.1,1837.1,19001.1,"1"
"5514",1,21868.1,19008.1,19011.1,"2"
"5515",1,21869.1,19008.1,19011.1,"2"
"5516",1,21870.1,19008.1,19011.1,"1"
"5517",1,21900.1,19148.1,16380.1,"2"
"5518",1,21964.1,1762.1,16374.1,"2"
"5519",1,21965.1,1762.1,16374.1,"2"
"5520",1,21966.1,1762.1,16374.1,"1"
"5521",1,21967.1,19009.1,19147.1,"2"
"5522",1,21968.1,19009.1,19147.1,"1"
"5523",1,21969.1,19009.1,19147.1,"1"
"5524",1,23076.1,1804.1,19146.1,"1"
"5525",1,23077.1,1804.1,19146.1,"1"
"5526",1,23079.1,1804.1,19146.1,"2"
"5527",1,23080.1,1794.1,16964.1,"2"
"5528",1,23081.1,1794.1,16964.1,"2"
"5529",1,23082.1,1794.1,16964.1,"1"
"5530",1,23083.1,21318.1,1949.1,"1"
"5531",1,23084.1,21318.1,1949.1,"1"
"5532",1,23085.1,21318.1,1949.1,"2"
"5533",1,23110.1,1855.1,16614.1,"2"
"5534",1,23111.1,1855.1,16614.1,"2"
"5535",1,23112.1,1855.1,16614.1,"1"
"5536",1,23113.1,1961.1,1814.1,"2"
"5537",1,23114.1,1961.1,1814.1,"1"
"5538",1,23116.1,2050.1,21317.1,"1"
"5539",1,23117.1,2050.1,21317.1,"1"
"5540",1,23118.1,2050.1,21317.1,"2"
"5541",1,23119.1,21320.1,2005.1,"1"
"5542",1,23120.1,21320.1,2005.1,"1"
"5543",1,23803.1,1974.1,19013.1,"2"
"5544",1,23804.1,19014.1,19018.1,"2"
"5545",1,23805.1,19014.1,19018.1,"2"
"5546",1,23876.1,2021.1,19007.1,"1"
"5547",1,23877.1,2021.1,19007.1,"2"
"5548",1,23878.1,2021.1,19007.1,"2"
"5549",1,23902.1,1839.1,19017.1,"2"
"5550",1,23903.1,1839.1,19017.1,"1"
"5551",1,23904.1,1839.1,19017.1,"1"
"5552",1,23905.1,1860.1,19154.1,"2"
"5553",1,23906.1,1860.1,19154.1,"2"
"5554",1,23907.1,1860.1,19154.1,"1"
"5555",1,23908.1,19015.1,19141.1,"2"
"5556",1,23909.1,19015.1,19141.1,"1"
"5557",1,23910.1,19015.1,19141.1,"1"
"5558",1,23911.1,1787.1,19153.1,"2"
"5559",1,23912.1,1787.1,19153.1,"2"
"5560",1,23913.1,1787.1,19153.1,"1"
"5561",1,23914.1,1787.1,19153.1,"1"
"5562",1,23915.1,19012.1,19151.1,"2"
"5563",1,23916.1,19012.1,19151.1,"2"
"5564",1,23917.1,19012.1,19151.1,"1"
"5565",1,23918.1,19012.1,19151.1,"1"
"5566",1,23740.1,21299.1,21554.1,"2"
"5567",1,23742.1,21615.1,21714.1,"2"
"5568",1,23745.1,21627.1,21711.1,"2"
"5569",1,23747.1,21296.1,21869.1,"2"
"5570",1,23741.1,21299.1,21554.1,"1"
"5571",1,23743.1,21615.1,21714.1,"1"
"5572",1,23744.1,21615.1,21714.1,"1"
"5573",1,23746.1,21627.1,21711.1,"1"
"5574",1,23748.1,21296.1,21869.1,"1"
"5575",1,23758.1,21733.1,21556.1,"2"
"5576",1,23761.1,21630.1,21603.1,"2"
"5577",1,23762.1,21630.1,21603.1,"2"
"5578",1,23764.1,21311.1,23908.1,"2"
"5579",1,23759.1,21733.1,21556.1,"1"
"5580",1,23760.1,21733.1,21556.1,"1"
"5581",1,23763.1,21630.1,21603.1,"1"
"5582",1,23765.1,21311.1,23908.1,"1"
"5583",1,23766.1,21311.1,23908.1,"1"
"5584",1,23770.1,21730.1,21305.1,"2"
"5585",1,23773.1,23082.1,21725.1,"2"
"5586",1,23776.1,23076.1,21861.1,"2"
"5587",1,23778.1,21727.1,23902.1,"2"
"5588",1,23772.1,21730.1,21305.1,"1"
"5589",1,23774.1,23082.1,21725.1,"1"
"5590",1,23775.1,23082.1,21725.1,"1"
"5591",1,23777.1,23076.1,21861.1,"1"
"5592",1,23779.1,21727.1,23902.1,"1"
"5593",1,23793.1,21632.1,23906.1,"2"
"5594",1,23794.1,21632.1,23906.1,"2"
"5595",1,23797.1,21724.1,21803.1,"2"
"5596",1,23795.1,21632.1,23906.1,"1"
"5597",1,23796.1,21632.1,23906.1,"1"
"5598",1,23798.1,21724.1,21803.1,"1"
"5599",1,23799.1,21724.1,21803.1,"1"
"5600",1,23800.1,21724.1,21803.1,"1"
"5601",1,24017.1,21717.1,21797.1,"2"
"5602",1,24018.1,21717.1,21797.1,"2"
"5603",1,24021.1,21966.1,21582.1,"2"
"5604",1,24022.1,21966.1,21582.1,"2"
"5605",1,24019.1,21717.1,21797.1,"1"
"5606",1,24020.1,21717.1,21797.1,"1"
"5607",1,24024.1,21966.1,21582.1,"1"
"5608",1,24033.1,21307.1,21294.1,"2"
"5609",1,24036.1,23083.1,21298.1,"2"
"5610",1,24037.1,23083.1,21298.1,"2"
"5611",1,24039.1,21710.1,21799.1,"2"
"5612",1,24034.1,21307.1,21294.1,"1"
"5613",1,24035.1,21307.1,21294.1,"1"
"5614",1,24038.1,23083.1,21298.1,"1"
"5615",1,24041.1,21710.1,21799.1,"1"
"5616",1,24076.1,21804.1,21628.1,"2"
"5617",1,24079.1,21815.1,23113.1,"2"
"5618",1,24080.1,21815.1,23113.1,"2"
"5619",1,24082.1,21870.1,23803.1,"2"
"5620",1,24077.1,21804.1,21628.1,"1"
"5621",1,24078.1,21804.1,21628.1,"1"
"5622",1,24081.1,21815.1,23113.1,"1"
"5623",1,24083.1,21870.1,23803.1,"1"
"5624",1,24084.1,21870.1,23803.1,"1"
"5625",1,24087.1,23114.1,23912.1,"2"
"5626",1,24088.1,23114.1,23912.1,"2"
"5627",1,24090.1,23112.1,23804.1,"2"
"5628",1,24091.1,23112.1,23804.1,"2"
"5629",1,24085.1,21811.1,21967.1,"1"
"5630",1,24086.1,21811.1,21967.1,"1"
"5631",1,24089.1,23114.1,23912.1,"1"
"5632",1,24092.1,23112.1,23804.1,"1"
"5633",1,24144.1,21552.1,21814.1,"2"
"5634",1,24147.1,21301.1,23915.1,"2"
"5635",1,24148.1,21301.1,23915.1,"2"
"5636",1,24145.1,21552.1,21814.1,"1"
"5637",1,24146.1,21552.1,21814.1,"1"
"5638",1,24149.1,21301.1,23915.1,"1"
"5639",1,24248.1,21293.1,21739.1,"2"
"5640",1,24249.1,21293.1,21739.1,"2"
"5641",1,24251.1,23907.1,21705.1,"2"
"5642",1,24254.1,21859.1,21631.1,"2"
"5643",1,24250.1,21293.1,21739.1,"1"
"5644",1,24252.1,23907.1,21705.1,"1"
"5645",1,24253.1,23907.1,21705.1,"1"
"5646",1,24255.1,21859.1,21631.1,"1"
"5647",1,24256.1,21859.1,21631.1,"1"
"5648",1,24304.1,21555.1,21965.1,"2"
"5649",1,24305.1,21555.1,21965.1,"2"
"5650",1,24307.1,23918.1,21721.1,"2"
"5651",1,24306.1,21555.1,21965.1,"1"
"5652",1,24308.1,23918.1,21721.1,"1"
"5653",1,24309.1,23918.1,21721.1,"1"
"5654",1,24342.1,21867.1,21704.1,"2"
"5655",1,24345.1,23077.1,23905.1,"2"
"5656",1,24346.1,23077.1,23905.1,"2"
"5657",1,24348.1,21866.1,21618.1,"2"
"5658",1,24343.1,21867.1,21704.1,"1"
"5659",1,24344.1,21867.1,21704.1,"1"
"5660",1,24347.1,23077.1,23905.1,"1"
"5661",1,24349.1,21866.1,21618.1,"1"
"5662",1,24350.1,21866.1,21618.1,"1"
"5663",1,24358.1,23903.1,23079.1,"2"
"5664",1,24359.1,23903.1,23079.1,"2"
"5665",1,24361.1,21860.1,21726.1,"2"
"5666",1,24364.1,21741.1,21709.1,"2"
"5667",1,24365.1,21741.1,21709.1,"2"
"5668",1,24360.1,23903.1,23079.1,"1"
"5669",1,24362.1,21860.1,21726.1,"1"
"5670",1,24363.1,21860.1,21726.1,"1"
"5671",1,24366.1,21741.1,21709.1,"1"
"5672",1,24367.1,21629.1,23080.1,"2"
"5673",1,24370.1,21801.1,21621.1,"2"
"5674",1,24371.1,21801.1,21621.1,"2"
"5675",1,24373.1,21798.1,21736.1,"2"
"5676",1,24368.1,21629.1,23080.1,"1"
"5677",1,24369.1,21629.1,23080.1,"1"
"5678",1,24372.1,21801.1,21621.1,"1"
"5679",1,24374.1,21798.1,21736.1,"1"
"5680",1,24375.1,21798.1,21736.1,"1"
"5681",1,24398.1,23119.1,21813.1,"2"
"5682",1,24400.1,21313.1,21587.1,"2"
"5683",1,24401.1,21735.1,23081.1,"2"
"5684",1,24402.1,21735.1,23081.1,"2"
"5685",1,24404.1,21968.1,21618.1,"2"
"5686",1,24407.1,23909.1,21732.1,"2"
"5687",1,24408.1,23909.1,21732.1,"2"
"5688",1,24403.1,21735.1,23081.1,"1"
"5689",1,24405.1,21968.1,21618.1,"1"
"5690",1,24406.1,21968.1,21618.1,"1"
"5691",1,24409.1,23909.1,21732.1,"1"
"5692",1,24399.1,21313.1,21587.1,"1"
"5693",1,24476.1,23876.1,21624.1,"2"
"5694",1,24479.1,21707.1,23110.1,"2"
"5695",1,24480.1,21707.1,23110.1,"2"
"5696",1,24482.1,21622.1,21865.1,"2"
"5697",1,24483.1,21622.1,21865.1,"2"
"5698",1,24478.1,23876.1,21624.1,"1"
"5699",1,24481.1,21707.1,23110.1,"1"
"5700",1,25001.1,21706.1,21731.1,"1"
"5701",1,25002.1,21706.1,21731.1,"1"
"5702",1,25006.1,21553.1,21796.1,"1"
"5703",1,25003.1,21706.1,21731.1,"2"
"5704",1,25004.1,21553.1,21796.1,"2"
"5705",1,25005.1,21553.1,21796.1,"2"
"5706",1,25135.1,23914.1,23085.1,"2"
"5707",1,25136.1,23914.1,23085.1,"2"
"5708",1,25138.1,21737.1,21614.1,"2"
"5709",1,25137.1,23914.1,23085.1,"1"
"5710",1,25139.1,21737.1,21614.1,"1"
"5711",1,25140.1,21737.1,21614.1,"1"
"5712",1,24540.1,21574.1,21634.1,"2"
"5713",1,24537.1,21718.1,21862.1,"2"
"5714",1,24542.1,21574.1,21634.1,"1"
"5715",1,24541.1,21574.1,21634.1,"1"
"5716",1,24538.1,21718.1,21862.1,"1"
"5717",1,24539.1,21718.1,21862.1,"1"
"5718",1,24684.1,23904.1,21604.1,"2"
"5719",1,24685.1,23904.1,21604.1,"2"
"5720",1,24686.1,23904.1,21604.1,"1"
"5721",1,24687.1,23904.1,21604.1,"1"
"5722",1,22503.1,25139.1,23747.1,"2"
"5723",1,22505.1,24349.1,23764.1,"2"
"5724",1,22508.1,24403.1,23770.1,"2"
"5725",1,22504.1,25139.1,23747.1,"1"
"5726",1,22506.1,24349.1,23764.1,"1"
"5727",1,22507.1,24349.1,23764.1,"1"
"5728",1,22509.1,24403.1,23770.1,"1"
"5729",1,22520.1,24541.1,23758.1,"2"
"5730",1,22521.1,24541.1,23758.1,"2"
"5731",1,22524.1,24399.1,23761.1,"2"
"5732",1,22525.1,24399.1,23761.1,"2"
"5733",1,22522.1,24541.1,23758.1,"1"
"5734",1,22523.1,24541.1,23758.1,"1"
"5735",1,22526.1,24399.1,23761.1,"1"
"5736",1,22527.1,24399.1,23761.1,"1"
"5737",1,22528.1,23779.1,23776.1,"2"
"5738",1,22529.1,23779.1,23776.1,"2"
"5739",1,22532.1,24077.1,23778.1,"2"
"5740",1,22533.1,24077.1,23778.1,"2"
"5741",1,22530.1,23779.1,23776.1,"1"
"5742",1,22531.1,23779.1,23776.1,"1"
"5743",1,22534.1,24077.1,23778.1,"1"
"5744",1,22535.1,24077.1,23778.1,"1"
"5745",1,22547.1,24375.1,23773.1,"2"
"5746",1,22548.1,24375.1,23773.1,"2"
"5747",1,22551.1,24309.1,24018.1,"2"
"5748",1,22552.1,24309.1,24018.1,"2"
"5749",1,22553.1,24309.1,24018.1,"1"
"5750",1,22549.1,24375.1,23773.1,"1"
"5751",1,22550.1,24375.1,23773.1,"1"
"5752",1,22554.1,24309.1,24018.1,"1"
"5753",1,22674.1,24306.1,23762.1,"2"
"5754",1,22675.1,24306.1,23762.1,"2"
"5755",1,22677.1,24035.1,24017.1,"2"
"5756",1,22680.1,23799.1,24082.1,"2"
"5757",1,22676.1,24306.1,23762.1,"1"
"5758",1,22678.1,24035.1,24017.1,"1"
"5759",1,22679.1,24035.1,24017.1,"1"
"5760",1,22681.1,23799.1,24082.1,"1"
"5761",1,22711.1,23774.1,23797.1,"2"
"5762",1,22714.1,24481.1,24148.1,"2"
"5763",1,22715.1,24481.1,24148.1,"2"
"5764",1,22717.1,24374.1,24147.1,"2"
"5765",1,22712.1,23774.1,23797.1,"1"
"5766",1,22713.1,23774.1,23797.1,"1"
"5767",1,22716.1,24481.1,24148.1,"1"
"5768",1,22718.1,24374.1,24147.1,"1"
"5769",1,22719.1,24038.1,24348.1,"2"
"5770",1,22720.1,24038.1,24348.1,"2"
"5771",1,22723.1,24363.1,24342.1,"2"
"5772",1,22727.1,24363.1,24342.1,"2"
"5773",1,22721.1,24038.1,24348.1,"1"
"5774",1,22722.1,24038.1,24348.1,"1"
"5775",1,22725.1,24363.1,24342.1,"1"
"5776",1,22728.1,24363.1,24342.1,"1"
"5777",1,22762.1,24256.1,24037.1,"2"
"5778",1,22764.1,24089.1,24144.1,"2"
"5779",1,22766.1,24034.1,24087.1,"2"
"5780",1,22768.1,25001.1,24090.1,"2"
"5781",1,22763.1,24256.1,24037.1,"1"
"5782",1,22765.1,24089.1,24144.1,"1"
"5783",1,22767.1,24034.1,24087.1,"1"
"5784",1,22769.1,25001.1,24090.1,"1"
"5785",1,22785.1,24362.1,24079.1,"2"
"5786",1,22786.1,24362.1,24079.1,"2"
"5787",1,22789.1,23759.1,24039.1,"2"
"5788",1,22790.1,23759.1,24039.1,"2"
"5789",1,22787.1,24362.1,24079.1,"1"
"5790",1,22788.1,24362.1,24079.1,"1"
"5791",1,22791.1,23759.1,24039.1,"1"
"5792",1,22792.1,23759.1,24039.1,"1"
"5793",1,22822.1,23772.1,24398.1,"2"
"5794",1,22823.1,23772.1,24398.1,"2"
"5795",1,22824.1,23763.1,24307.1,"2"
"5796",1,22825.1,23763.1,24307.1,"2"
"5797",1,22820.1,23772.1,24398.1,"1"
"5798",1,22821.1,23772.1,24398.1,"1"
"5799",1,22826.1,23763.1,24307.1,"1"
"5800",1,22827.1,23763.1,24307.1,"1"
"5801",1,22848.1,24542.1,24248.1,"2"
"5802",1,22849.1,24542.1,24248.1,"2"
"5803",1,22851.1,23775.1,24254.1,"2"
"5804",1,22854.1,23777.1,24483.1,"2"
"5805",1,22850.1,24542.1,24248.1,"1"
"5806",1,22852.1,23775.1,24254.1,"1"
"5807",1,22853.1,23775.1,24254.1,"1"
"5808",1,22855.1,23777.1,24483.1,"1"
"5809",1,22876.1,24086.1,24251.1,"2"
"5810",1,22878.1,24539.1,24249.1,"2"
"5811",1,22879.1,24539.1,24249.1,"2"
"5812",1,25638.1,24041.1,23742.1,"2"
"5813",1,25639.1,24041.1,23742.1,"2"
"5814",1,22877.1,24086.1,24251.1,"1"
"5815",1,22880.1,24539.1,24249.1,"1"
"5816",1,25640.1,24041.1,23742.1,"1"
"5817",1,25641.1,24041.1,23742.1,"1"
"5818",1,25689.1,25002.1,25005.1,"2"
"5819",1,25690.1,25002.1,25005.1,"2"
"5820",1,25692.1,24146.1,24088.1,"2"
"5821",1,25693.1,24146.1,24088.1,"2"
"5822",1,25687.1,23744.1,24359.1,"1"
"5823",1,25688.1,23744.1,24359.1,"1"
"5824",1,25691.1,25002.1,25005.1,"1"
"5825",1,25694.1,24146.1,24088.1,"1"
"5826",1,25695.1,24149.1,25138.1,"2"
"5827",1,25696.1,24149.1,25138.1,"2"
"5828",1,25698.1,24350.1,23740.1,"2"
"5829",1,25701.1,25006.1,24080.1,"2"
"5830",1,25697.1,24149.1,25138.1,"1"
"5831",1,25699.1,24350.1,23740.1,"1"
"5832",1,25700.1,24350.1,23740.1,"1"
"5833",1,25702.1,25006.1,24080.1,"1"
"5834",1,25703.1,23800.1,23745.1,"2"
"5835",1,25704.1,23800.1,23745.1,"2"
"5836",1,25707.1,23743.1,25135.1,"2"
"5837",1,25708.1,23743.1,25135.1,"2"
"5838",1,25705.1,23800.1,23745.1,"1"
"5839",1,25706.1,23800.1,23745.1,"1"
"5840",1,25709.1,23743.1,25135.1,"1"
"5841",1,25710.1,23743.1,25135.1,"1"
"5842",1,25826.1,24078.1,24371.1,"2"
"5843",1,25827.1,24078.1,24371.1,"2"
"5844",1,25829.1,24405.1,24367.1,"2"
"5845",1,25832.1,24344.1,24370.1,"2"
"5846",1,25828.1,24078.1,24371.1,"1"
"5847",1,25830.1,24405.1,24367.1,"1"
"5848",1,25831.1,24405.1,24367.1,"1"
"5849",1,25833.1,24344.1,24370.1,"1"
"5850",1,25848.1,24081.1,25004.1,"2"
"5851",1,25850.1,24368.1,24373.1,"2"
"5852",1,25851.1,24368.1,24373.1,"2"
"5853",1,25852.1,24343.1,24476.1,"2"
"5854",1,25849.1,24081.1,25004.1,"1"
"5855",1,25853.1,24343.1,24476.1,"1"
"5856",1,25854.1,24343.1,24476.1,"1"
"5857",1,25855.1,24083.1,24482.1,"2"
"5858",1,25858.1,24253.1,24685.1,"2"
"5859",1,25859.1,24253.1,24685.1,"2"
"5860",1,25861.1,23766.1,24480.1,"2"
"5861",1,25856.1,24083.1,24482.1,"1"
"5862",1,25857.1,24083.1,24482.1,"1"
"5863",1,25860.1,24253.1,24685.1,"1"
"5864",1,25862.1,23766.1,24480.1,"1"
"5865",1,28915.1,25137.1,24408.1,"2"
"5866",1,28916.1,25137.1,24408.1,"2"
"5867",1,28918.1,23741.1,24021.1,"2"
"5868",1,28919.1,23741.1,24021.1,"2"
"5869",1,28917.1,25137.1,24408.1,"1"
"5870",1,28920.1,23741.1,24021.1,"1"
"5871",1,28921.1,23741.1,24021.1,"1"
"5872",1,28005.1,23798.1,25136.1,"2"
"5873",1,28006.1,23798.1,25136.1,"2"
"5874",1,28009.1,24250.1,25003.1,"2"
"5875",1,28010.1,24250.1,25003.1,"2"
"5876",1,28007.1,23798.1,25136.1,"1"
"5877",1,28008.1,23798.1,25136.1,"1"
"5878",1,28011.1,24250.1,25003.1,"1"
"5879",1,28012.1,24250.1,25003.1,"1"
"5880",1,28013.1,24250.1,25003.1,"1"
"5881",1,28077.1,24409.1,24358.1,"2"
"5882",1,28078.1,24409.1,24358.1,"2"
"5883",1,28079.1,24409.1,24358.1,"1"
"5884",1,28080.1,24409.1,24358.1,"1"
"5885",1,28241.1,24020.1,24144.1,"2"
"5886",1,28242.1,24020.1,24144.1,"2"
"5887",1,28255.1,24687.1,24082.1,"2"
"5888",1,28256.1,24687.1,24082.1,"2"
"5889",1,28243.1,24020.1,24144.1,"1"
"5890",1,28244.1,24020.1,24144.1,"1"
"5891",1,28257.1,24687.1,24082.1,"1"
"5892",1,28258.1,24687.1,24082.1,"1"
"5893",1,28341.1,23765.1,24479.1,"2"
"5894",1,28342.1,23765.1,24479.1,"2"
"5895",1,28343.1,23765.1,24479.1,"1"
"5896",1,28344.1,23765.1,24479.1,"1"
"5897",1,29148.1,22820.1,22674.1,"1"
"5898",1,29149.1,22820.1,22674.1,"1"
"5899",1,29150.1,22504.1,22520.1,"1"
"5900",1,29151.1,22504.1,22520.1,"1"
"5901",1,29152.1,22820.1,22674.1,"2"
"5902",1,29153.1,22718.1,22762.1,"2"
"5903",1,29154.1,22718.1,22762.1,"1"
"5904",1,29264.1,22877.1,22717.1,"2"
"5905",1,29265.1,22877.1,22717.1,"1"
"5906",1,29266.1,22877.1,22717.1,"1"
"5907",1,29267.1,22535.1,22503.1,"2"
"5908",1,29268.1,22535.1,22503.1,"2"
"5909",1,29269.1,22535.1,22503.1,"1"
"5910",1,29270.1,22763.1,22508.1,"2"
"5911",1,29271.1,22763.1,22508.1,"1"
"5912",1,29332.1,22506.1,22851.1,"2"
"5913",1,29333.1,22506.1,22851.1,"2"
"5914",1,29334.1,22506.1,22851.1,"1"
"5915",1,29335.1,22530.1,22677.1,"2"
"5916",1,29336.1,22530.1,22677.1,"1"
"5917",1,29337.1,22549.1,22764.1,"2"
"5918",1,29338.1,22549.1,22764.1,"1"
"5919",1,29339.1,22721.1,22822.1,"2"
"5920",1,29340.1,22549.1,22764.1,"1"
"5921",1,29341.1,22721.1,22822.1,"1"
"5922",1,29342.1,22676.1,22854.1,"2"
"5923",1,29343.1,22676.1,22854.1,"1"
"5924",1,29344.1,22713.1,22768.1,"2"
"5925",1,29345.1,22713.1,22768.1,"1"
"5926",1,29346.1,22767.1,22878.1,"2"
"5927",1,29347.1,22767.1,22878.1,"1"
"5928",1,29469.1,22765.1,25690.1,"2"
"5929",1,29470.1,22765.1,25690.1,"1"
"5930",1,29471.1,22765.1,25690.1,"1"
"5931",1,30006.1,22526.1,28005.1,"2"
"5932",1,30007.1,22526.1,28005.1,"2"
"5933",1,30008.1,22788.1,25704.1,"2"
"5934",1,30009.1,22716.1,25850.1,"1"
"5935",1,30010.1,22716.1,25850.1,"1"
"5936",1,30011.1,22523.1,22675.1,"1"
"5937",1,30012.1,22523.1,22675.1,"1"
"5938",1,30013.1,22788.1,25704.1,"1"
"5939",1,30014.1,22788.1,25704.1,"1"
"5940",1,30015.1,22712.1,25692.1,"1"
"5941",1,30016.1,22791.1,25861.1,"1"
"5942",1,30017.1,22716.1,25850.1,"2"
"5943",1,30018.1,22712.1,25692.1,"2"
"5944",1,30019.1,22791.1,25861.1,"2"
"5945",1,30020.1,25705.1,28009.1,"2"
"5946",1,30021.1,22550.1,28010.1,"1"
"5947",1,30022.1,22550.1,28010.1,"1"
"5948",1,30023.1,25705.1,28009.1,"1"
"5949",1,30024.1,22725.1,25701.1,"1"
"5950",1,30025.1,22850.1,25689.1,"2"
"5951",1,30026.1,22550.1,28010.1,"2"
"5952",1,30027.1,25697.1,28077.1,"2"
"5953",1,30028.1,22725.1,25701.1,"2"
"5954",1,30029.1,22850.1,25689.1,"1"
"5955",1,30030.1,22769.1,25855.1,"1"
"5956",1,30031.1,22850.1,25689.1,"1"
"5957",1,30032.1,22855.1,25693.1,"1"
"5958",1,30033.1,22787.1,25698.1,"1"
"5959",1,30034.1,22787.1,25698.1,"1"
"5960",1,30035.1,25697.1,28077.1,"1"
"5961",1,30036.1,22855.1,25693.1,"2"
"5962",1,30037.1,22855.1,25693.1,"2"
"5963",1,30038.1,22769.1,25855.1,"2"
"5964",1,30039.1,22769.1,25855.1,"2"
"5965",1,30040.1,25833.1,25848.1,"2"
"5966",1,30041.1,25833.1,25848.1,"2"
"5967",1,30042.1,25833.1,25848.1,"1"
"5968",1,30043.1,22509.1,28915.1,"2"
"5969",1,30044.1,22509.1,28915.1,"1"
"5970",1,30045.1,22509.1,28915.1,"1"
"5971",1,30046.1,22531.1,25851.1,"2"
"5972",1,30047.1,22531.1,25851.1,"1"
"5973",1,30089.1,22681.1,25832.1,"2"
"5974",1,30090.1,22728.1,28078.1,"2"
"5975",1,30091.1,22681.1,25832.1,"1"
"5976",1,30092.1,22728.1,28078.1,"1"
"5977",1,30117.1,25709.1,25826.1,"2"
"5978",1,30118.1,25709.1,25826.1,"1"
"5979",1,30119.1,28917.1,25827.1,"2"
"5980",1,30120.1,28917.1,25827.1,"1"
"5981",1,30264.1,22504.1,22520.1,"2"
"5982",1,30265.1,22826.1,25829.1,"2"
"5983",1,30266.1,22826.1,25829.1,"2"
"5984",1,30267.1,22826.1,25829.1,"1"
"5985",1,30268.1,28343.1,22825.1,"2"
"5986",1,30269.1,28343.1,22825.1,"1"
"5987",1,30270.1,28343.1,22825.1,"1"
"5988",1,30304.1,22722.1,28242.1,"2"
"5989",1,30305.1,22722.1,28242.1,"1"
"5990",1,30306.1,22722.1,28242.1,"1"
"5991",1,30307.1,22523.1,22675.1,"2"
"5992",1,30308.1,25830.1,22824.1,"2"
"5993",1,30309.1,25830.1,22824.1,"1"
"5994",1,30310.1,22880.1,22823.1,"2"
"5995",1,30311.1,22880.1,22823.1,"1"
"5996",1,30363.1,25862.1,22785.1,"2"
"5997",1,30364.1,25862.1,22785.1,"2"
"5998",1,30365.1,25862.1,22785.1,"1"
"5999",1,30366.1,22553.1,28341.1,"2"
"6000",1,30367.1,22553.1,28341.1,"1"
"6001",1,30368.1,22553.1,28341.1,"1"
"6002",1,30369.1,22526.1,28005.1,"1"
"6003",1,30370.1,28007.1,22505.1,"2"
"6004",1,30371.1,28007.1,22505.1,"1"
"6005",1,30372.1,28007.1,22505.1,"1"
"6006",1,30373.1,28007.1,22505.1,"2"
"6007",1,30374.1,25710.1,22551.1,"2"
"6008",1,30375.1,25710.1,22551.1,"1"
"6009",1,30466.1,22522.1,22879.1,"2"
"6010",1,30467.1,22522.1,22879.1,"1"
"6011",1,30468.1,22522.1,22879.1,"1"
"6012",1,30469.1,25853.1,22848.1,"2"
"6013",1,30470.1,25853.1,22848.1,"2"
"6014",1,30471.1,25853.1,22848.1,"1"
"6015",1,30472.1,25849.1,25852.1,"2"
"6016",1,30473.1,25849.1,25852.1,"1"
