25003.1,B,F,F38,9/15/2008,BrF37-29,21706.1,21731.1
25004.1,Ag,F,F38,9/17/2008,BrF37-75,21553.1,21796.1
25005.1,Ag,F,F38,9/17/2008,BrF37-75,21553.1,21796.1
25135.1,B,F,F38,9/26/2008,BrF37-53,23914.1,23085.1
25136.1,B,F,F38,9/26/2008,BrF37-53,23914.1,23085.1
25138.1,W,F,F38,9/29/2008,BrF37-13,21737.1,21614.1
25137.1,W,M,F38,9/26/2008,BrF37-53,23914.1,23085.1
25139.1,B,M,F38,9/29/2008,BrF37-13,21737.1,21614.1
25140.1,B,M,F38,9/29/2008,BrF37-13,21737.1,21614.1
24540.1,W,F,F38,10/7/2008,BrF37-60,21574.1,21634.1
24537.1,B,F,F38,10/7/2008,BrF37-76,21718.1,21862.1
24542.1,B,M,F38,10/7/2008,BrF37-60,21574.1,21634.1
24541.1,W,M,F38,10/7/2008,BrF37-60,21574.1,21634.1
24538.1,Ag,M,F38,10/7/2008,BrF37-76,21718.1,21862.1
24539.1,B,M,F38,10/7/2008,BrF37-76,21718.1,21862.1
24684.1,W,F,F38,10/18/2008,BrF37-62,23904.1,21604.1
24685.1,B,F,F38,10/18/2008,BrF37-62,23904.1,21604.1
24686.1,B,M,F38,10/18/2008,BrF37-62,23904.1,21604.1
24687.1,B,M,F38,10/18/2008,BrF37-62,23904.1,21604.1
