"id" "sex" "generation" "sire" "dam"
18119 "M" "F11" 15407 16194
18120 "M" "F11" 15407 16194
18121 "F" "F11" 15865 15957
18123 "M" "F11" 15865 15957
18125 "M" "F11" 15865 15957
18130 "M" "F11" 15241 15720
18131 "F" "F11" 15241 15720
18263 "F" "F11" 15756 16151
18264 "M" "F11" 15756 16151
18266 "F" "F11" 15756 16151
18268 "M" "F11" 15756 16151
18273 "M" "F11" 16144 15681
18275 "M" "F11" 16144 15681
18277 "F" "F11" 16144 15681
18309 "M" "F11" 16060 16189
18315 "M" "F11" 16060 16189
18317 "F" "F11" 16060 16189
18442 "M" "F11" 15703 15488
18445 "F" "F11" 15703 15488
18450 "F" "F11" 16066 16107
18453 "M" "F11" 16066 16107
18821 "F" "F12" 17335 17602
18830 "F" "F12" 17260 17310
18834 "M" "F12" 17260 17310
18837 "F" "F12" 17416 17327
18840 "M" "F12" 17416 17327
18849 "M" "F12" 17473 17410
18853 "F" "F12" 17473 17410
18874 "F" "F12" 17311 17474
18878 "M" "F12" 17311 17474
18886 "F" "F12" 17498 17423
18894 "M" "F12" 17498 17423
18897 "M" "F12" 17637 17464
18901 "F" "F12" 17637 17464
18904 "F" "F12" 17409 17683
18906 "M" "F12" 17409 17683
18917 "F" "F12" 17593 17671
18922 "M" "F12" 17593 17671
18924 "M" "F12" 17572 17522
18928 "F" "F12" 17572 17522
18933 "M" "F12" 17681 17397
18937 "M" "F12" 17462 17574
18938 "F" "F12" 17462 17574
18942 "M" "F12" 17820 17623
18944 "F" "F12" 17820 17623
18951 "F" "F12" 17390 17818
18953 "M" "F12" 17390 17818
18962 "M" "F12" 17555 17737
18964 "F" "F12" 17555 17737
18968 "F" "F12" 17553 17819
18974 "M" "F12" 17553 17819
18982 "M" "F12" 17512 17889
18983 "F" "F12" 17512 17889
18999 "F" "F12" 17870 17557
19000 "M" "F12" 17870 17557
19006 "F" "F12" 17775 17881
19007 "M" "F12" 17775 17881
19015 "F" "F12" 17887 17461
19018 "M" "F12" 17887 17461
19021 "F" "F12" 17736 17891
19024 "M" "F12" 17736 17891
19039 "F" "F12" 17903 17875
19041 "M" "F12" 17903 17875
19048 "M" "F12" 17919 17569
19053 "F" "F12" 17919 17569
19073 "M" "F12" 17934 17639
19075 "F" "F12" 17934 17639
19085 "M" "F12" 17733 17913
19087 "F" "F12" 17733 17913
19091 "M" "F12" 17915 17518
19094 "F" "F12" 17915 17518
19164 "F" "F12" 17954 17901
19165 "F" "F12" 17993 17970
19169 "M" "F12" 17993 17970
19194 "F" "F12" 17892 17501
19199 "M" "F12" 17892 17501
19225 "M" "F12" 18002 17727
19270 "F" "F12" 17568 17328
19272 "M" "F12" 17568 17328
19284 "M" "F12" 18019 17874
19286 "F" "F12" 18019 17874
19291 "F" "F12" 18034 17911
19292 "M" "F12" 18034 17911
19390 "F" "F12" 18123 17974
19393 "M" "F12" 18123 17974
19404 "F" "F12" 18130 18000
19405 "M" "F12" 18130 18000
19428 "M" "F12" 18083 17948
19431 "F" "F12" 18083 17948
19435 "F" "F12" 17982 18095
19441 "M" "F12" 17982 18095
19478 "M" "F12" 17909 18088
19486 "F" "F12" 17909 18088
19518 "M" "F12" 18273 18037
19519 "F" "F12" 18273 18037
19521 "F" "F12" 18125 18317
19532 "M" "F12" 18315 18101
19533 "F" "F12" 18315 18101
19538 "M" "F12" 17971 18263
19539 "F" "F12" 17971 18263
19546 "M" "F12" 18309 18024
19551 "M" "F12" 18442 18277
19554 "F" "F12" 18442 18277
19561 "M" "F12" 18275 18007
19565 "F" "F12" 18275 18007
19582 "F" "F12" 17717 18131
19583 "M" "F12" 17717 18131
19594 "F" "F12" 17545 18266
19595 "M" "F12" 17545 18266
19604 "M" "F12" 17826 17716
19617 "F" "F12" 18264 18445
19624 "F" "F12" 18268 18121
19626 "M" "F12" 18268 18121
19748 "M" "F12" 18120 18450
19752 "F" "F12" 18120 18450
19844 "M" "F12" 18119 18074
19869 "F" "F12" 18453 18114
20148 "M" "F13" 18897 18983
20152 "M" "F13" 18897 18983
20154 "F" "F13" 19041 18853
20156 "F" "F13" 19041 18853
20160 "M" "F13" 19041 18853
20167 "M" "F13" 18937 18904
20168 "M" "F13" 18937 18904
20175 "F" "F13" 18937 18904
20176 "M" "F13" 19000 18938
20183 "M" "F13" 19018 18928
20185 "F" "F13" 19018 18928
20186 "F" "F13" 19018 18928
20189 "F" "F13" 19024 18837
20190 "M" "F13" 19024 18837
20193 "F" "F13" 19024 18837
20202 "F" "F13" 19073 19006
20207 "M" "F13" 18924 19087
20213 "F" "F13" 18924 19087
20217 "M" "F13" 19169 18951
20218 "M" "F13" 19169 18951
20224 "F" "F13" 19169 18951
20230 "M" "F13" 18840 18821
20235 "F" "F13" 18840 18821
20236 "F" "F13" 18840 18821
20238 "F" "F13" 18922 18944
20243 "M" "F13" 18922 18944
20247 "F" "F13" 18982 18901
20250 "M" "F13" 18982 18901
20252 "M" "F13" 18878 19021
20258 "F" "F13" 18878 19021
20260 "F" "F13" 18894 19094
20261 "F" "F13" 18894 19094
20268 "M" "F13" 18894 19094
20277 "F" "F13" 18933 18917
20284 "M" "F13" 19007 18874
20288 "F" "F13" 19007 18874
20296 "M" "F13" 19048 19015
20299 "M" "F13" 19048 19015
20303 "F" "F13" 18849 19075
20305 "M" "F13" 18849 19075
20310 "F" "F13" 18962 19164
20314 "M" "F13" 18962 19164
20334 "M" "F13" 18953 18886
20339 "F" "F13" 18953 18886
20341 "F" "F13" 18834 18964
20345 "M" "F13" 18834 18964
20348 "M" "F13" 18834 18964
20359 "F" "F13" 18942 18968
20375 "M" "F13" 18974 18830
20380 "F" "F13" 18974 18830
20383 "F" "F13" 18974 18830
20402 "F" "F13" 19225 19165
20407 "F" "F13" 19225 19165
20411 "M" "F13" 19225 19165
20421 "M" "F13" 19085 19194
20424 "F" "F13" 19085 19194
20425 "F" "F13" 19085 19194
20427 "F" "F13" 19199 19039
20428 "M" "F13" 19272 19291
20429 "M" "F13" 19272 19291
20430 "F" "F13" 19272 19291
20569 "M" "F13" 19284 19435
20570 "F" "F13" 19284 19435
20576 "M" "F13" 19284 19435
20584 "F" "F13" 19393 19431
20585 "F" "F13" 19393 19431
20591 "M" "F13" 19393 19431
20612 "M" "F13" 19091 19053
20673 "M" "F13" 19292 19533
20676 "F" "F13" 19292 19533
20677 "M" "F13" 19292 19533
20740 "F" "F13" 19405 19624
20741 "M" "F13" 19405 19624
20749 "F" "F13" 19551 19404
20759 "M" "F13" 19561 19519
20761 "M" "F13" 19561 19519
20762 "F" "F13" 19561 19519
20768 "M" "F13" 19546 19390
20769 "F" "F13" 19546 19390
20774 "F" "F13" 19546 19390
20777 "M" "F13" 19532 19594
20780 "M" "F13" 19583 19565
20781 "F" "F13" 19583 19565
20782 "M" "F13" 19583 19565
20788 "M" "F13" 19604 19554
20789 "F" "F13" 19604 19554
20795 "F" "F13" 19441 19617
20804 "F" "F13" 19626 19486
20805 "F" "F13" 19626 19486
20809 "M" "F13" 19626 19486
20884 "F" "F13" 19538 19582
20895 "M" "F13" 19748 19521
20898 "M" "F13" 19748 19521
20916 "M" "F13" 19428 19286
20923 "F" "F13" 19428 19286
20938 "F" "F13" 19595 19752
20939 "M" "F13" 19595 19752
20943 "M" "F13" 19595 19752
20956 "F" "F13" 18906 18999
20960 "M" "F13" 18906 18999
20966 "M" "F13" 19478 19270
20969 "F" "F13" 19478 19270
21063 "M" "F13" 19844 19869
21064 "F" "F13" 19844 19869
21066 "F" "F13" 19844 19869
21118 "M" "F13" 19518 19539
21598 "F" "F14" 20148 20175
21601 "F" "F14" 20148 20175
21602 "M" "F14" 20268 20303
21608 "F" "F14" 20268 20303
21609 "F" "F14" 20268 20303
21614 "M" "F14" 20183 20236
21615 "F" "F14" 20284 20213
21616 "F" "F14" 20284 20213
21622 "M" "F14" 20284 20213
21623 "M" "F14" 20375 20224
21631 "F" "F14" 20375 20224
21632 "F" "F14" 20375 20224
21643 "M" "F14" 20243 20202
21645 "F" "F14" 20243 20202
21649 "M" "F14" 20296 20277
21650 "F" "F14" 20296 20277
21654 "F" "F14" 20296 20277
21659 "F" "F14" 20314 20154
21663 "M" "F14" 20314 20154
21664 "F" "F14" 20314 20154
21672 "F" "F14" 20411 20424
21674 "M" "F14" 20411 20424
21688 "F" "F14" 20207 20189
21693 "M" "F14" 20207 20189
21697 "F" "F14" 20152 20260
21701 "M" "F14" 20152 20260
21703 "F" "F14" 20160 20247
21705 "M" "F14" 20160 20247
21709 "F" "F14" 20160 20247
21714 "M" "F14" 20230 20186
21723 "F" "F14" 20230 20186
21724 "F" "F14" 20230 20186
21725 "F" "F14" 20167 20288
21727 "M" "F14" 20167 20288
21732 "M" "F14" 20167 20288
21735 "M" "F14" 20299 20156
21737 "M" "F14" 20299 20156
21738 "F" "F14" 20176 20339
21739 "F" "F14" 20176 20339
21745 "M" "F14" 20176 20339
21753 "M" "F14" 20217 20359
21755 "F" "F14" 20217 20359
21756 "M" "F14" 20217 20359
21763 "M" "F14" 20334 20425
21764 "F" "F14" 20334 20425
21769 "F" "F14" 20250 20430
21771 "M" "F14" 20250 20430
21774 "M" "F14" 20250 20430
21790 "F" "F14" 20218 20261
21791 "M" "F14" 20218 20261
21799 "F" "F14" 20168 20341
21803 "M" "F14" 20305 20383
21804 "M" "F14" 20305 20383
21805 "F" "F14" 20305 20383
21812 "M" "F14" 20345 20380
21814 "F" "F14" 20345 20380
21860 "M" "F14" 20421 20402
21863 "M" "F14" 20421 20402
21920 "M" "F14" 20348 20235
21926 "M" "F14" 20252 20238
21929 "M" "F14" 20252 20238
21931 "F" "F14" 20252 20238
21965 "M" "F14" 20429 20193
21967 "M" "F14" 20429 20193
21971 "F" "F14" 20429 20193
22111 "F" "F14" 20569 20258
22112 "F" "F14" 20569 20258
22118 "M" "F14" 20576 20310
22122 "F" "F14" 20576 20310
22124 "F" "F14" 20576 20310
22216 "M" "F14" 20809 20740
22217 "M" "F14" 20809 20740
22218 "F" "F14" 20809 20740
22255 "F" "F14" 20759 20585
22256 "M" "F14" 20759 20585
22267 "M" "F14" 20591 20789
22268 "F" "F14" 20591 20789
22270 "F" "F14" 20591 20789
22278 "F" "F14" 20673 20795
22280 "M" "F14" 20673 20795
22282 "F" "F14" 20673 20795
22284 "M" "F14" 20777 20570
22286 "F" "F14" 20777 20570
22305 "F" "F14" 20768 20749
22306 "M" "F14" 20768 20749
22313 "M" "F14" 20780 20584
22315 "F" "F14" 20780 20584
22318 "M" "F14" 20782 20676
22321 "M" "F14" 20782 20676
22394 "F" "F14" 20428 20185
22397 "M" "F14" 20428 20185
22501 "M" "F14" 20741 20769
22620 "M" "F14" 20895 20781
22621 "F" "F14" 20895 20781
22695 "M" "F14" 20916 20762
22699 "M" "F14" 20916 20762
22702 "F" "F14" 20916 20762
22807 "F" "F14" 20943 20774
22808 "M" "F14" 20943 20774
22809 "M" "F14" 20943 20774
22815 "M" "F14" 20677 20969
22821 "F" "F14" 20677 20969
22823 "F" "F14" 20761 20956
22824 "M" "F14" 20761 20956
22836 "M" "F14" 20966 20923
22840 "F" "F14" 20966 20923
22844 "F" "F14" 20939 20805
22848 "F" "F14" 20939 20805
22849 "M" "F14" 20939 20805
22945 "F" "F14" 21118 21066
22946 "M" "F14" 21118 21066
22952 "F" "F14" 21118 21066
23001 "M" "F14" 20960 20407
23002 "F" "F14" 20960 20407
23006 "M" "F14" 20960 20407
23011 "M" "F14" 20612 20427
23015 "F" "F14" 20612 20427
23024 "M" "F14" 20898 21064
23037 "F" "F14" 21063 20884
23058 "F" "F14" 20190 20804
23059 "M" "F14" 20190 20804
23138 "M" "F14" 20788 20938
23139 "F" "F14" 20788 20938
23142 "F" "F14" 20788 20938
24319 "F" "F15" 21602 21738
24326 "M" "F15" 21649 21764
24330 "M" "F15" 22256 22111
24333 "M" "F15" 21701 21931
24339 "F" "F15" 21701 21931
24345 "M" "F15" 22217 22268
24350 "F" "F15" 22217 22268
24354 "F" "F15" 22118 21814
24355 "M" "F15" 22118 21814
24358 "F" "F15" 21649 21764
24364 "F" "F15" 22321 21725
24367 "M" "F15" 21602 21738
24408 "F" "F15" 21622 21672
24409 "M" "F15" 21622 21672
24414 "F" "F15" 21756 21654
24415 "F" "F15" 21756 21654
24418 "F" "F15" 21745 21609
24421 "F" "F15" 21705 22255
24422 "M" "F15" 21705 22255
24441 "M" "F15" 21967 21769
24450 "M" "F15" 21756 21654
24458 "M" "F15" 21812 22270
24461 "M" "F15" 21967 21769
24463 "M" "F15" 21693 21631
24465 "M" "F15" 21693 21631
24469 "F" "F15" 21663 21799
24476 "F" "F15" 21674 21805
24478 "M" "F15" 21735 21632
24484 "M" "F15" 21771 21645
24486 "M" "F15" 21771 21645
24489 "F" "F15" 21753 21688
24491 "M" "F15" 21753 21688
24496 "M" "F15" 21863 22394
24497 "F" "F15" 21771 21645
24503 "F" "F15" 21735 21632
24504 "F" "F15" 21735 21632
24506 "M" "F15" 21663 21799
24519 "F" "F15" 21727 21608
24521 "F" "F15" 21804 21650
24525 "M" "F15" 21804 21650
24527 "F" "F15" 22216 21703
24528 "M" "F15" 22216 21703
24532 "F" "F15" 21860 21724
24538 "M" "F15" 22280 21664
24542 "F" "F15" 21863 22394
24550 "F" "F15" 21920 21739
24554 "M" "F15" 21926 21709
24555 "F" "F15" 21926 21709
24562 "M" "F15" 21926 21709
24568 "M" "F15" 21929 21723
24570 "F" "F15" 21929 21723
24572 "F" "F15" 21774 22124
24576 "M" "F15" 21774 22124
24579 "M" "F15" 21965 21790
24580 "F" "F15" 21965 21790
24583 "M" "F15" 22313 21971
24586 "F" "F15" 21774 22124
24590 "M" "F15" 21929 21723
24597 "F" "F15" 22216 21703
24603 "M" "F15" 21804 21650
24609 "F" "F15" 22280 21664
24613 "M" "F15" 21860 21724
24615 "F" "F15" 21860 21724
24616 "M" "F15" 22313 21971
24623 "M" "F15" 21965 21790
24635 "F" "F15" 21763 21755
24639 "M" "F15" 21763 21755
24646 "M" "F15" 21791 21601
24650 "F" "F15" 21763 21755
24655 "F" "F15" 21623 22112
24658 "M" "F15" 21803 22122
24659 "F" "F15" 21803 22122
24662 "F" "F15" 22397 22305
24666 "M" "F15" 21791 21601
24697 "F" "F15" 21714 21659
24704 "M" "F15" 21714 21659
24936 "M" "F15" 22849 23002
24938 "M" "F15" 22849 23002
24949 "M" "F15" 22695 22278
24953 "F" "F15" 22695 22278
24959 "F" "F15" 22699 22315
24966 "M" "F15" 22699 22315
24969 "M" "F15" 22695 22278
24983 "F" "F15" 22306 22621
24985 "F" "F15" 22501 22848
24988 "M" "F15" 22620 22282
24989 "F" "F15" 22620 22282
24995 "F" "F15" 22620 22282
24998 "M" "F15" 22284 22823
25005 "M" "F15" 22808 22286
25006 "F" "F15" 22808 22286
25008 "M" "F15" 22501 22848
25013 "M" "F15" 22306 22621
25016 "M" "F15" 22809 22840
25020 "F" "F15" 23001 22821
25023 "F" "F15" 23001 22821
25026 "M" "F15" 23001 22821
25028 "F" "F15" 22809 22840
25073 "F" "F15" 23006 23139
25076 "M" "F15" 23006 23139
25095 "F" "F15" 21643 21598
25098 "M" "F15" 22824 23142
25104 "F" "F15" 22824 23142
25109 "F" "F15" 21643 21598
25111 "M" "F15" 21643 21598
25129 "F" "F15" 23059 23037
25147 "F" "F15" 23138 23015
25153 "F" "F15" 23138 23015
25186 "M" "F15" 21614 21697
25189 "M" "F15" 21614 21697
25282 "F" "F15" 21737 22218
25286 "M" "F15" 21737 22218
25309 "F" "F15" 22267 22807
25312 "F" "F15" 22267 22807
25317 "M" "F15" 22267 22807
25319 "M" "F15" 22815 23058
25355 "F" "F15" 21732 21615
25356 "M" "F15" 21732 21615
25367 "M" "F15" 22946 22702
25368 "F" "F15" 22946 22702
25375 "F" "F15" 22946 22702
25423 "M" "F15" 22318 22844
25435 "F" "F15" 22836 22952
25465 "F" "F15" 23024 22945
25468 "F" "F15" 23024 22945
25469 "M" "F15" 23024 22945
25482 "M" "F15" 23011 21616
25483 "F" "F15" 23011 21616
27147 "M" "F16" 24422 24609
27164 "M" "F16" 24496 24319
27166 "F" "F16" 24496 24319
27169 "F" "F16" 24484 24650
27173 "F" "F16" 24484 24650
27175 "M" "F16" 24484 24650
27180 "F" "F16" 24496 24319
27187 "M" "F16" 24616 24542
27188 "F" "F16" 24616 24542
27206 "F" "F16" 24528 24489
27243 "F" "F16" 24345 24580
27245 "F" "F16" 24326 24418
27246 "M" "F16" 24326 24418
27301 "F" "F16" 24538 24697
27303 "F" "F16" 24538 24697
27306 "F" "F16" 25026 24469
27319 "F" "F16" 24969 24659
27326 "M" "F16" 24969 24659
27329 "M" "F16" 24969 24659
27398 "F" "F16" 24613 25109
27399 "M" "F16" 24613 25109
27403 "F" "F16" 24613 25109
27409 "M" "F16" 24583 24959
27409 "M" "F16" 24583 24959
27416 "M" "F16" 25317 25073
27445 "F" "F16" 25005 24985
27448 "M" "F16" 25005 24985
27449 "F" "F16" 25005 24985
27465 "M" "F16" 24603 24550
27473 "F" "F16" 24988 24655
27475 "M" "F16" 24491 25129
27479 "F" "F16" 24491 25129
27483 "M" "F16" 24491 25129
27485 "F" "F16" 24988 24655
27485 "F" "F16" 24988 24655
27486 "M" "F16" 24988 24655
27518 "M" "F16" 24367 24408
27529 "F" "F16" 24367 24408
27534 "M" "F16" 24576 24521
27535 "F" "F16" 24576 24521
27539 "M" "F16" 24461 24339
27543 "F" "F16" 24461 24339
27549 "M" "F16" 24576 24521
27578 "F" "F16" 24330 24570
27585 "F" "F16" 24409 24597
27595 "F" "F16" 24478 24504
27599 "F" "F16" 24409 24597
27623 "F" "F16" 24441 24415
27626 "M" "F16" 24441 24415
27633 "F" "F16" 24528 24489
27635 "M" "F16" 24528 24489
27639 "M" "F16" 24441 24415
27658 "M" "F16" 24450 24497
27663 "M" "F16" 24568 24350
27664 "F" "F16" 24568 24350
27666 "M" "F16" 24568 24350
27669 "M" "F16" 24966 24476
27675 "M" "F16" 24966 24476
27676 "F" "F16" 24966 24476
27716 "F" "F16" 24506 24953
27718 "M" "F16" 24506 24953
27731 "F" "F16" 24949 24519
27735 "M" "F16" 24949 24519
27736 "F" "F16" 24949 24519
27748 "F" "F16" 25356 25312
27749 "M" "F16" 25356 25312
27755 "M" "F16" 25356 25312
27758 "F" "F16" 25286 24995
27759 "M" "F16" 25286 24995
27762 "F" "F16" 24646 24635
27765 "M" "F16" 24646 24635
27785 "F" "F16" 24666 25153
27788 "M" "F16" 24666 25153
27789 "F" "F16" 24666 25153
27792 "F" "F16" 24554 24358
27793 "M" "F16" 24554 24358
27798 "M" "F16" 24998 24503
27801 "M" "F16" 24704 24586
27803 "M" "F16" 24704 24586
27806 "M" "F16" 24998 24503
27813 "F" "F16" 24554 24358
27823 "F" "F16" 24333 24572
27833 "M" "F16" 25076 25006
27838 "M" "F16" 25076 25006
27839 "F" "F16" 24623 25095
27845 "M" "F16" 24623 25095
27849 "F" "F16" 25076 25006
27908 "F" "F16" 25098 25468
27909 "M" "F16" 25098 25468
27926 "M" "F16" 24639 24989
27930 "F" "F16" 24639 24989
27945 "M" "F16" 24658 24354
27948 "M" "F16" 24658 24354
27949 "F" "F16" 24658 24354
27968 "M" "F16" 24465 24532
27973 "M" "F16" 24465 24532
27975 "F" "F16" 24465 24532
27996 "F" "F16" 24525 24527
27998 "M" "F16" 24525 24527
28016 "F" "F16" 25013 25368
28019 "F" "F16" 25013 25368
28033 "M" "F16" 24562 24364
28035 "M" "F16" 24938 24555
28036 "F" "F16" 24938 24555
28047 "F" "F16" 25008 24615
28056 "F" "F16" 24562 24364
28164 "F" "F16" 24579 24983
28166 "M" "F16" 24579 24983
28178 "M" "F16" 25186 25147
28183 "M" "F16" 25186 25147
28191 "M" "F16" 24486 25020
28192 "F" "F16" 24486 25020
28194 "F" "F16" 24486 25020
28236 "M" "F16" 25111 25465
28239 "F" "F16" 25111 25465
28283 "F" "F16" 24463 24414
28316 "M" "F16" 24345 24580
28317 "F" "F16" 24345 24580
28336 "F" "F16" 25016 25023
28339 "M" "F16" 25016 25023
28346 "F" "F16" 24458 24421
28349 "M" "F16" 24458 24421
28379 "F" "F16" 25319 25355
28383 "M" "F16" 25319 25355
28388 "M" "F16" 25319 25355
28390 "F" "F16" 25482 25375
28393 "M" "F16" 25482 25375
28415 "F" "F16" 24590 24662
28420 "M" "F16" 24590 24662
28421 "F" "F16" 24590 24662
28425 "M" "F16" 25189 25282
28449 "F" "F16" 25367 25483
28453 "M" "F16" 25367 25483
28456 "M" "F16" 25367 25483
28573 "M" "F16" 24936 25104
28575 "F" "F16" 24936 25104
28643 "M" "F16" 25469 25435
28676 "F" "F16" 25423 25028
28683 "M" "F16" 24355 25309
28686 "F" "F16" 24355 25309
29006 "M" "F17" 27164 27449
29007 "F" "F17" 27164 27449
29009 "M" "F17" 27534 27180
29012 "F" "F17" 27486 27664
29013 "M" "F17" 27486 27664
29016 "F" "F17" 27534 27180
29021 "F" "F17" 27658 27306
29022 "M" "F17" 27658 27306
29030 "M" "F17" 27326 27716
29033 "F" "F17" 27326 27716
29038 "F" "F17" 27518 27823
29043 "F" "F17" 27326 27716
29049 "M" "F17" 27788 27473
29050 "F" "F17" 27788 27473
29055 "F" "F17" 27658 27306
29076 "F" "F17" 27718 27578
29091 "M" "F17" 27803 27529
29093 "M" "F17" 27718 27578
29104 "M" "F17" 27735 27173
29105 "F" "F17" 27735 27173
29108 "M" "F17" 27639 27445
29113 "F" "F17" 27755 27535
29114 "F" "F17" 27755 27535
29115 "M" "F17" 27755 27535
29120 "F" "F17" 27483 27166
29121 "F" "F17" 27483 27166
29122 "M" "F17" 27483 27166
29124 "F" "F17" 27803 27529
29125 "M" "F17" 27669 27403
29127 "F" "F17" 27669 27403
29146 "F" "F17" 27409 27485
29149 "M" "F17" 27549 27301
29150 "F" "F17" 27549 27301
29157 "M" "F17" 27409 27485
29159 "M" "F17" 27409 27485
29164 "F" "F17" 27626 27206
29171 "M" "F17" 27626 27206
29172 "M" "F17" 27626 27206
29175 "M" "F17" 27539 27813
29178 "M" "F17" 27675 27792
29181 "F" "F17" 27675 27792
29190 "F" "F17" 27675 27792
29198 "M" "F17" 27806 27479
29202 "M" "F17" 27806 27479
29205 "F" "F17" 27329 27188
29207 "F" "F17" 27465 27303
29208 "F" "F17" 27465 27303
29212 "F" "F17" 27187 27398
29216 "F" "F17" 27475 27748
29221 "M" "F17" 27329 27188
29222 "F" "F17" 27399 27599
29224 "M" "F17" 27399 27599
29229 "M" "F17" 27246 27676
29230 "F" "F17" 27246 27676
29233 "F" "F17" 27416 27623
29236 "M" "F17" 27416 27623
29237 "F" "F17" 27666 27169
29243 "F" "F17" 27246 27676
29253 "F" "F17" 27399 27599
29255 "M" "F17" 27666 27169
29259 "M" "F17" 27749 27762
29260 "F" "F17" 27749 27762
29265 "M" "F17" 27475 27748
29266 "F" "F17" 27187 27398
29277 "M" "F17" 27416 27623
29284 "F" "F17" 27175 27319
29305 "M" "F17" 27759 27543
29313 "F" "F17" 27798 27908
29316 "F" "F17" 27798 27908
29319 "M" "F17" 27798 27908
29339 "M" "F17" 27833 27789
29349 "M" "F17" 27663 27949
29352 "M" "F17" 27833 27789
29354 "F" "F17" 27833 27789
29367 "F" "F17" 27909 27785
29370 "M" "F17" 27909 27785
29398 "F" "F17" 27926 27736
29401 "M" "F17" 27926 27736
29407 "M" "F17" 27926 27736
29459 "F" "F17" 27635 27758
29462 "M" "F17" 27635 27758
29463 "F" "F17" 27635 27758
29555 "M" "F17" 27765 27633
29556 "F" "F17" 27765 27633
29557 "F" "F17" 27765 27633
29597 "F" "F17" 28035 28164
29598 "M" "F17" 28035 28164
29599 "F" "F17" 28035 28164
29605 "M" "F17" 28178 27585
29607 "F" "F17" 28178 27585
29612 "M" "F17" 28178 27585
29617 "F" "F17" 28236 28019
29618 "M" "F17" 28236 28019
29640 "M" "F17" 27998 27975
29646 "F" "F17" 27998 27975
29667 "M" "F17" 28166 27849
29674 "F" "F17" 28166 27849
29677 "F" "F17" 27968 28192
29681 "M" "F17" 27968 28192
29685 "M" "F17" 28191 27839
29689 "F" "F17" 28191 27839
29691 "F" "F17" 28191 27839
29703 "M" "F17" 27948 28047
29705 "M" "F17" 27948 28047
29708 "F" "F17" 27948 28047
29733 "F" "F17" 27973 27595
29734 "M" "F17" 27973 27595
29743 "M" "F17" 27793 27243
29746 "F" "F17" 27793 27243
29748 "M" "F17" 27793 27243
29754 "M" "F17" 28183 27731
29758 "F" "F17" 28183 27731
29765 "M" "F17" 28456 28056
29768 "M" "F17" 28456 28056
29792 "F" "F17" 27945 28036
29795 "M" "F17" 27945 28036
29799 "M" "F17" 27945 28036
29848 "M" "F17" 27845 28194
29852 "F" "F17" 27845 28194
29861 "M" "F17" 28393 27996
29864 "F" "F17" 28316 28415
29865 "M" "F17" 28316 28415
29869 "F" "F17" 28033 28421
29874 "F" "F17" 28383 28449
29888 "F" "F17" 28383 28449
29889 "M" "F17" 28383 28449
29890 "M" "F17" 28033 28421
29892 "F" "F17" 28033 28421
29896 "F" "F17" 27801 28317
29897 "M" "F17" 27801 28317
29915 "M" "F17" 28388 27930
29917 "F" "F17" 28388 27930
29918 "F" "F17" 28388 27930
29923 "M" "F17" 27838 28336
29949 "F" "F17" 28339 28390
29952 "M" "F17" 28339 28390
29955 "M" "F17" 28420 28283
30011 "F" "F17" 28425 28239
30021 "M" "F17" 28425 28239
30031 "F" "F17" 28643 28575
30039 "M" "F17" 28573 28346
30041 "F" "F17" 28573 28346
30089 "F" "F17" 28683 28379
30114 "F" "F17" 28349 28676
30149 "M" "F17" 28453 28686
30150 "M" "F17" 28453 28686
30232 "M" "F17" 27448 27245
30239 "M" "F17" 27448 27245
30246 "F" "F17" 27147 28016
30252 "M" "F17" 27147 28016
30668 "F" "F18" 29013 29076
30671 "F" "F18" 29013 29076
30672 "F" "F18" 29229 29043
30674 "F" "F18" 29229 29043
30679 "F" "F18" 29598 29313
30690 "M" "F18" 29229 29043
30692 "M" "F18" 29013 29076
30699 "F" "F18" 29030 29316
30708 "M" "F18" 29598 29313
30709 "M" "F18" 29093 29016
30710 "F" "F18" 29093 29016
30713 "M" "F18" 29640 29212
30714 "M" "F18" 29640 29212
30717 "M" "F18" 29049 29216
30719 "F" "F18" 29743 29190
30724 "M" "F18" 29030 29316
30725 "F" "F18" 29030 29316
30733 "M" "F18" 29006 29114
30735 "F" "F18" 29006 29114
30741 "F" "F18" 29104 29038
30746 "M" "F18" 29104 29038
30749 "F" "F18" 29224 29012
30750 "M" "F18" 29224 29012
30756 "F" "F18" 29115 29556
30759 "M" "F18" 29115 29556
30761 "M" "F18" 29115 29556
30765 "M" "F18" 29006 29114
30778 "F" "F18" 29009 29222
30786 "F" "F18" 29172 29207
30787 "M" "F18" 29172 29207
30788 "M" "F18" 29172 29207
30789 "M" "F18" 29009 29222
30792 "M" "F18" 29009 29222
30793 "F" "F18" 29259 29050
30798 "F" "F18" 29259 29050
30799 "M" "F18" 29259 29050
30806 "M" "F18" 29305 29260
30814 "M" "F18" 29319 29746
30825 "F" "F18" 29734 29617
30826 "M" "F18" 29734 29617
30829 "F" "F18" 29122 29007
30830 "M" "F18" 29122 29007
30836 "M" "F18" 29370 29237
30837 "F" "F18" 29370 29237
30844 "M" "F18" 29407 29121
30851 "F" "F18" 29407 29121
30855 "M" "F18" 29407 29121
30857 "F" "F18" 29339 29557
30864 "M" "F18" 29339 29557
30867 "M" "F18" 29339 29557
30868 "M" "F18" 29265 29599
30870 "F" "F18" 29265 29599
30876 "M" "F18" 29221 29689
30877 "M" "F18" 29221 29689
30881 "F" "F18" 29221 29689
30885 "F" "F18" 29277 29677
30888 "F" "F18" 29277 29677
